,trans,ABG,infexp,infforecastMA,infforecast12,infforecast2,infforecastMAspread,infforecast1spread,infforecast2spread,trans_low,trans_medium,trans_high,ABG_low,ABG_medium,ABG_high,infexp_low,infexp_medium,infexp_high,infexp0_low,infexp0_medium,infexp0_high,infexp1_low,infexp1_medium,infexp1_high,infexp2_low,infexp2_medium,infexp2_high,index,country,date,trans,ABG,infexp,infrate,infforecastMA,infforecast2,infforecast12,infforecastMAspread,infforecast2spread,infforecast1spread
308,12.5,0.00354609929078014,4.85,4.74,5.023488363,5.770948392,0.928977933,0.507864305,0.546564697,0.0,0.0,1.0,0.9964539007092199,0.00354609929078014,0.0,0.0,0.0,1.0,0.0,0.881590298227246,0.11840970177275403,0.3416037734725235,0.6583962265274764,0.0,1.0,0.0,0.0,308,hungary,111,12.5,0.00354609929078014,4.85,5.9,4.74,5.770948392,5.023488363,0.928977933,0.546564697,0.507864305
309,12.5,-0.00986842105263158,4.79,5.06,5.457078608,5.8617045,0.8617811009999999,0.523824219,0.5442098479999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3133046195683509,0.6866953804316491,0.0,1.0,0.0,0.0,1.0,0.0,0.0,309,hungary,112,12.5,-0.00986842105263158,4.79,5.5,5.06,5.8617045,5.457078608,0.8617811009999999,0.5442098479999999,0.523824219
310,12.5,-0.00833333333333333,4.72,5.34,5.160298855,5.385009973,0.7659416859999999,0.516629974,0.542862647,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8094611004107177,0.19053889958928236,0.0,0.8522518575354673,0.14774814246453266,0.0,1.0,0.0,0.0,310,hungary,113,12.5,-0.00833333333333333,4.72,5.7,5.34,5.385009973,5.160298855,0.7659416859999999,0.542862647,0.516629974
311,12.5,0.0,4.8,5.58,5.536799666,5.721003262999999,0.637704216,0.5235568820000001,0.541252799,0.0,0.0,1.0,0.999754502351905,0.00024549764809505897,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,311,hungary,114,12.5,0.0,4.8,5.3,5.58,5.721003262999999,5.536799666,0.637704216,0.541252799,0.5235568820000001
312,12.5,0.0059880239520958105,4.74,5.6,5.319295812,5.191267438,0.204124145,0.507166615,0.540326115,0.0,0.0,1.0,0.9940119760479043,0.0059880239520958105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8351760639960913,0.16482393600390863,0.0,312,hungary,115,12.5,0.0059880239520958105,4.74,5.6,5.6,5.191267438,5.319295812,0.204124145,0.540326115,0.507166615
313,12.5,-0.0144927536231884,4.58,5.58,5.456341942000001,5.646815805,0.21602469,0.5048637,0.539305545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,313,hungary,116,12.5,-0.0144927536231884,4.58,5.8,5.58,5.646815805,5.456341942000001,0.21602469,0.539305545,0.5048637
314,12.5,0.0157728706624606,4.48,5.68,5.794286904,5.7766868339999995,0.242899156,0.492188403,0.5371504979999999,0.0,0.0,1.0,0.9842271293375394,0.0157728706624606,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,314,hungary,117,12.5,0.0157728706624606,4.48,6.0,5.68,5.7766868339999995,5.794286904,0.242899156,0.5371504979999999,0.492188403
315,12.5,0.0130260521042084,4.45,5.86,5.865309029,5.976687715,0.44121045600000003,0.48353419200000003,0.535230102,0.0,0.0,1.0,0.9869739478957916,0.0130260521042084,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,315,hungary,118,12.5,0.0130260521042084,4.45,6.6,5.86,5.976687715,5.865309029,0.44121045600000003,0.535230102,0.48353419200000003
316,12.5,0.00261780104712042,4.61,6.0,6.585862067000001,6.61875649,0.440075751,0.504330038,0.5359547689999999,0.0,0.0,1.0,0.9973821989528796,0.00261780104712042,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,316,hungary,119,12.5,0.00261780104712042,4.61,6.0,6.0,6.61875649,6.585862067000001,0.440075751,0.5359547689999999,0.504330038
317,12.5,-0.0106382978723404,4.93,5.92,5.824596346,5.799384747,0.467618078,0.524008633,0.5367429429999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,317,hungary,120,12.5,-0.0106382978723404,4.93,5.2,5.92,5.799384747,5.824596346,0.467618078,0.5367429429999999,0.524008633
318,12.5,0.030751708428246,4.48,5.76,5.187042267,5.062654203,0.585377371,0.42993792399999997,0.537247423,0.0,0.0,1.0,0.9692482915717541,0.030751708428246,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,318,hungary,121,12.5,0.030751708428246,4.48,5.0,5.76,5.062654203,5.187042267,0.585377371,0.537247423,0.42993792399999997
319,12.5,-0.0107913669064748,3.87,5.3,5.206009139,4.99760067,1.024532414,0.431263821,0.535050071,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,319,hungary,122,12.5,-0.0107913669064748,3.87,3.7,5.3,4.99760067,5.206009139,1.024532414,0.535050071,0.431263821
320,12.5,0.00316455696202532,3.56,4.54,4.011753986,3.530807531,1.417627125,0.530506394,0.545547232,0.0,0.0,1.0,0.9968354430379747,0.00316455696202532,0.0,0.0,0.0,1.0,0.6912960275079386,0.3087039724920614,0.0,0.8515523867559649,0.1484476132440351,0.0,0.0,0.9464895662782873,0.053510433721712714,320,hungary,123,12.5,0.00316455696202532,3.56,2.8,4.54,3.530807531,4.011753986,1.417627125,0.545547232,0.530506394
321,12.5,-0.0111111111111111,3.23,3.78,3.2966235580000003,2.820551085,1.488287607,0.532615147,0.54700511,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3695522272799521,0.6304477727200479,0.0,0.1250876141530393,0.8749123858469606,0.0,0.0,0.25147149905052946,0.7485285009494705,321,hungary,124,12.5,-0.0111111111111111,3.23,2.2,3.78,2.820551085,3.2966235580000003,1.488287607,0.54700511,0.532615147
322,12.5,0.0,2.85,3.08,2.105055333,2.276101569,1.45418935,0.5308249820000001,0.547441648,0.0,0.0,1.0,0.999754502351905,0.00024549764809505897,0.0,0.0,0.0,1.0,0.15816372193896205,0.8418362780610379,0.0,0.0,0.0,1.0,0.0,0.0,1.0,322,hungary,125,12.5,0.0,2.85,1.7,3.08,2.276101569,2.105055333,1.45418935,0.547441648,0.5308249820000001
323,12.5,0.0036900369003690005,2.65,2.44,1.9453110980000001,1.80593332,1.280104162,0.500910857,0.547449946,0.0,0.0,1.0,0.996309963099631,0.0036900369003690005,0.0,0.0,0.0,1.0,0.0,0.835950849755928,0.16404915024407205,0.0,0.0,1.0,0.0,0.0,1.0,323,hungary,126,12.5,0.0036900369003690005,2.65,1.8,2.44,1.80593332,1.9453110980000001,1.280104162,0.547449946,0.500910857
324,12.5,-0.0109439124487004,2.42,2.08,1.9707107590000001,2.033591323,0.7713624309999999,0.47355009299999995,0.5452682839999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5592214679690566,0.44077853203094336,0.0,0.05123185985732723,0.9487681401426729,0.0,0.29134210013946105,0.7086578998605388,324,hungary,127,12.5,-0.0109439124487004,2.42,1.9,2.08,2.033591323,1.9707107590000001,0.7713624309999999,0.5452682839999999,0.47355009299999995
325,12.5,-0.0123456790123457,2.41,1.88,2.12805103,2.089842105,0.413118224,0.469741515,0.543208055,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3997784717835718,0.6002215282164282,0.0,0.41061644419098253,0.5893835558090175,325,hungary,128,12.5,-0.0123456790123457,2.41,1.8,1.88,2.089842105,2.12805103,0.413118224,0.543208055,0.469741515
326,12.5,-0.0202702702702703,2.5,1.7,1.826057504,1.949082519,0.29268868600000003,0.48367464600000004,0.54159338,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,326,hungary,129,12.5,-0.0202702702702703,2.5,1.3,1.7,1.949082519,1.826057504,0.29268868600000003,0.54159338,0.48367464600000004
327,12.5,-0.0144546649145861,2.41,1.64,1.112783493,1.37438677,0.242899156,0.493944703,0.542244107,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,327,hungary,130,12.5,-0.0144546649145861,2.41,1.4,1.64,1.37438677,1.112783493,0.242899156,0.542244107,0.493944703
328,12.5,-0.0136518771331058,2.12,1.46,1.689439605,1.6275818359999998,0.386867764,0.500953785,0.540165583,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14051873068490736,0.8594812693150926,0.0,0.0883940415729889,0.9116059584270111,328,hungary,131,12.5,-0.0136518771331058,2.12,0.9,1.46,1.6275818359999998,1.689439605,0.386867764,0.540165583,0.500953785
329,12.5,-0.00986842105263158,2.11,1.26,0.7621088140000001,0.955621405,0.427395211,0.537520294,0.541503096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,329,hungary,132,12.5,-0.00986842105263158,2.11,0.9,1.26,0.955621405,0.7621088140000001,0.427395211,0.541503096,0.537520294
330,12.5,-0.0144927536231884,1.97,0.98,1.162248044,1.105598047,0.48751068399999997,0.472710464,0.539448351,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.030000000000000027,0.97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,330,hungary,133,12.5,-0.0144927536231884,1.97,0.4,0.98,1.105598047,1.162248044,0.48751068399999997,0.539448351,0.472710464
331,12.5,-0.0123456790123457,1.8,0.72,0.256819446,0.45636885,0.534477938,0.506216545,0.5405274999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19999999999999996,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,331,hungary,134,12.5,-0.0123456790123457,1.8,0.0,0.72,0.45636885,0.256819446,0.534477938,0.5405274999999999,0.506216545
332,12.5,-0.00249376558603491,1.66,0.46,0.010445944,0.10849506199999999,0.5419102020000001,0.41459046299999996,0.539705625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3400000000000001,0.6599999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,332,hungary,135,12.5,-0.00249376558603491,1.66,0.1,0.46,0.10849506199999999,0.010445944,0.5419102020000001,0.539705625,0.41459046299999996
333,12.5,-0.0250368188512518,1.59,0.3,0.214634328,0.302130329,0.40987803100000003,0.35043253700000004,0.537694586,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4099999999999999,0.5900000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,333,hungary,136,12.5,-0.0250368188512518,1.59,0.1,0.3,0.302130329,0.214634328,0.40987803100000003,0.537694586,0.35043253700000004
334,12.5,-0.0108991825613079,1.59,0.1,0.165944746,0.24885849100000001,0.366969572,0.314266019,0.53591025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4099999999999999,0.5900000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,334,hungary,137,12.5,-0.0108991825613079,1.59,-0.1,0.1,0.24885849100000001,0.165944746,0.366969572,0.53591025,0.314266019
335,12.5,-0.0122699386503067,1.49,0.0,-0.054000202000000004,0.008749548000000001,0.18618986699999998,0.283746071,0.534622101,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.51,0.49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,335,hungary,138,12.5,-0.0122699386503067,1.49,-0.1,0.0,0.008749548000000001,-0.054000202000000004,0.18618986699999998,0.534622101,0.283746071
336,12.5,-0.0238450074515648,1.53,-0.06,-0.040371537,0.056680195999999995,0.151657509,0.283134066,0.532715989,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.47,0.53,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,336,hungary,139,12.5,-0.0238450074515648,1.53,-0.3,-0.06,0.056680195999999995,-0.040371537,0.151657509,0.532715989,0.283134066
337,12.5,-0.0179487179487179,1.65,-0.06,-0.26297190800000003,-0.205909155,0.163299316,0.288735598,0.531495252,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3500000000000001,0.6499999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,337,hungary,140,12.5,-0.0179487179487179,1.65,0.1,-0.06,-0.205909155,-0.26297190800000003,0.163299316,0.531495252,0.288735598
338,12.5,-0.0154241645244216,1.8,-0.04,0.160009195,0.33619613,0.183484786,0.30735414699999997,0.530312048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19999999999999996,0.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,338,hungary,141,12.5,-0.0154241645244216,1.8,0.2,-0.04,0.33619613,0.160009195,0.183484786,0.530312048,0.30735414699999997
339,12.5,-0.014792899408283997,1.92,-0.12,0.25154509199999997,0.32915269399999997,0.256255081,0.26819521399999996,0.5285004529999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08000000000000007,0.9199999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,339,hungary,142,12.5,-0.014792899408283997,1.92,-0.5,-0.12,0.32915269399999997,0.25154509199999997,0.256255081,0.5285004529999999,0.26819521399999996
340,12.5,-0.0227848101265823,1.93,-0.18,-0.471017013,-0.5255624329999999,0.280475786,0.33722118700000003,0.530840281,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07000000000000006,0.9299999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,340,hungary,143,12.5,-0.0227848101265823,1.93,-0.4,-0.18,-0.5255624329999999,-0.471017013,0.280475786,0.530840281,0.33722118700000003
341,12.5,-0.0200501253132832,1.85,-0.26,-0.0021701389999999997,-0.21557674899999998,0.350238014,0.249189427,0.52912643,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1499999999999999,0.8500000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,341,hungary,144,12.5,-0.0200501253132832,1.85,-0.7,-0.26,-0.21557674899999998,-0.0021701389999999997,0.350238014,0.52912643,0.249189427
342,12.5,-0.0233463035019455,1.49,-0.46,-0.540126013,-0.654378857,0.43665394399999996,0.317131654,0.528611591,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.51,0.49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,342,hungary,145,12.5,-0.0233463035019455,1.49,-0.9,-0.46,-0.654378857,-0.540126013,0.43665394399999996,0.528611591,0.317131654
343,12.5,-0.0181488203266788,0.9,-0.78,-0.721221083,-0.8073665640000001,0.534477938,0.283349392,0.527073931,0.0,0.0,1.0,1.0,0.0,0.0,0.09999999999999998,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,343,hungary,146,12.5,-0.0181488203266788,0.9,-1.4,-0.78,-0.8073665640000001,-0.721221083,0.534477938,0.527073931,0.283349392
344,12.5,-0.0099009900990099,0.59,-0.88,-1.265920986,-1.389141692,0.36560452200000004,0.300831083,0.527260096,0.0,0.0,1.0,1.0,0.0,0.0,0.41000000000000003,0.59,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,344,hungary,147,12.5,-0.0099009900990099,0.59,-1.0,-0.88,-1.389141692,-1.265920986,0.36560452200000004,0.527260096,0.300831083
345,12.5,-0.0115089514066496,0.61,-0.92,-0.885207029,-0.77894449,0.350238014,0.310650841,0.526562564,0.0,0.0,1.0,1.0,0.0,0.0,0.39,0.61,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,345,hungary,148,12.5,-0.0115089514066496,0.61,-0.6,-0.92,-0.77894449,-0.885207029,0.350238014,0.526562564,0.310650841
346,12.5,-0.0232018561484919,0.71,-0.84,-0.5045784000000001,-0.427881466,0.376386326,0.317705868,0.525035234,0.0,0.0,1.0,1.0,0.0,0.0,0.29000000000000004,0.71,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,346,hungary,149,12.5,-0.0232018561484919,0.71,-0.3,-0.84,-0.427881466,-0.5045784000000001,0.376386326,0.525035234,0.317705868
347,12.5,-0.0174291938997821,0.91,-0.56,-0.308498827,-0.144028259,0.661563804,0.312168361,0.523408062,0.0,0.0,1.0,1.0,0.0,0.0,0.08999999999999997,0.91,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,347,hungary,150,12.5,-0.0174291938997821,0.91,0.5,-0.56,-0.144028259,-0.308498827,0.661563804,0.523408062,0.312168361
348,12.5,-0.00135135135135135,1.36,-0.16,0.362486131,0.7602191509999999,0.801664934,0.37844779100000003,0.524403485,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6399999999999999,0.3600000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,348,hungary,151,12.5,-0.00135135135135135,1.36,0.6,-0.16,0.7602191509999999,0.362486131,0.801664934,0.524403485,0.37844779100000003
349,12.5,-0.0117924528301887,1.62,0.12,0.307837775,0.677889532,0.662319158,0.373482595,0.522792577,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3799999999999999,0.6200000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,349,hungary,152,12.5,-0.0117924528301887,1.62,0.4,0.12,0.677889532,0.307837775,0.662319158,0.522792577,0.373482595
350,12.5,0.0051413881748072,1.75,0.24,0.21973976399999998,0.453047851,0.48166378299999996,0.366359695,0.521490638,0.0,0.0,1.0,0.9948586118251929,0.0051413881748072,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,350,hungary,153,12.5,0.0051413881748072,1.75,0.0,0.24,0.453047851,0.21973976399999998,0.48166378299999996,0.521490638,0.366359695
351,12.5,-0.0183968462549277,1.81,0.22,-0.130731593,0.017820483999999998,0.427395211,0.36877751200000003,0.5209524999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18999999999999995,0.81,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,351,hungary,154,12.5,-0.0183968462549277,1.81,-0.4,0.22,0.017820483999999998,-0.130731593,0.427395211,0.5209524999999999,0.36877751200000003
352,12.5,0.00584795321637427,0.45,0.14,-0.484081569,-0.372275106,0.374165739,0.31443999699999997,0.520226303,0.0,0.0,1.0,0.9941520467836258,0.00584795321637427,0.0,0.55,0.45,0.0,0.0,0.17149015078582608,0.8285098492141739,0.0,0.0,1.0,0.0,0.0,1.0,352,hungary,155,12.5,0.00584795321637427,0.45,0.1,0.14,-0.372275106,-0.484081569,0.374165739,0.520226303,0.31443999699999997
353,12.5,-0.00533333333333333,1.81,0.12,0.36286412799999995,0.318619302,0.374165739,0.314210542,0.520018465,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18999999999999995,0.81,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,353,hungary,156,12.5,-0.00533333333333333,1.81,0.5,0.12,0.318619302,0.36286412799999995,0.374165739,0.520018465,0.314210542
354,12.5,-0.01931330472103,1.9,0.22,0.29613844899999997,0.64650674,0.45055521299999995,0.30261620100000003,0.518580157,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000000000009,0.8999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,354,hungary,157,12.5,-0.01931330472103,1.9,0.9,0.22,0.64650674,0.29613844899999997,0.45055521299999995,0.518580157,0.30261620100000003
355,12.5,-0.0127931769722814,1.66,0.4,1.033298323,1.054127791,0.524086507,0.32896398,0.517356251,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3400000000000001,0.6599999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,355,hungary,158,12.5,-0.0127931769722814,1.66,0.9,0.4,1.054127791,1.033298323,0.524086507,0.517356251,0.32896398
356,12.5,-0.010752688172043001,1.46,0.54,0.438242312,0.960809204,0.499666555,0.32479146600000003,0.51584029,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.54,0.45999999999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.032276451302398555,0.9677235486976015,356,hungary,159,12.5,-0.010752688172043001,1.46,0.3,0.54,0.960809204,0.438242312,0.499666555,0.51584029,0.32479146600000003
357,12.5,-0.0292887029288703,1.25,0.48,0.022914715,0.25612757199999997,0.440075751,0.324187669,0.51674116,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,357,hungary,160,12.5,-0.0292887029288703,1.25,-0.2,0.48,0.25612757199999997,0.022914715,0.440075751,0.51674116,0.324187669
358,12.5,-0.0202702702702703,1.11,0.42,-0.248740242,-0.191989255,0.427395211,0.288248102,0.516266129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8899999999999999,0.1100000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,358,hungary,161,12.5,-0.0202702702702703,1.11,0.2,0.42,-0.191989255,-0.248740242,0.427395211,0.516266129,0.288248102
359,12.5,-0.00442477876106195,1.17,0.2,0.503246721,0.395088664,0.495647724,0.300876887,0.5156536970000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8300000000000001,0.16999999999999993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,359,hungary,162,12.5,-0.00442477876106195,1.17,-0.2,0.2,0.395088664,0.503246721,0.495647724,0.5156536970000001,0.300876887
360,12.5,-0.0119617224880383,1.24,-0.02,-0.144208569,-0.22318133399999998,0.43665394399999996,0.31496298699999997,0.516033639,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.76,0.24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,360,hungary,163,12.5,-0.0119617224880383,1.24,-0.2,-0.02,-0.22318133399999998,-0.144208569,0.43665394399999996,0.516033639,0.31496298699999997
361,12.5,-0.007109004739336491,1.38,-0.14,0.100141106,-0.088447019,0.250333111,0.31474288100000003,0.514454089,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6200000000000001,0.3799999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,361,hungary,164,12.5,-0.007109004739336491,1.38,-0.3,-0.14,-0.088447019,0.100141106,0.250333111,0.514454089,0.31474288100000003
362,12.5,-0.0168269230769231,1.43,-0.12,-0.13868873,-0.240943572,0.175119007,0.321692988,0.5131022510000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5700000000000001,0.42999999999999994,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,362,hungary,165,12.5,-0.0168269230769231,1.43,-0.1,-0.12,-0.240943572,-0.13868873,0.175119007,0.5131022510000001,0.321692988
363,12.5,-0.0112359550561798,1.47,-0.04,0.041540739,0.032597047000000004,0.340587727,0.31609927600000004,0.511687578,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.53,0.47,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,363,hungary,166,12.5,-0.0112359550561798,1.47,0.6,-0.04,0.032597047000000004,0.041540739,0.340587727,0.511687578,0.31609927600000004
364,12.5,-0.013999999999999999,1.63,0.2,0.537078804,0.8170080759999999,0.535412613,0.340216355,0.512110701,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3700000000000001,0.6299999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,364,hungary,167,12.5,-0.013999999999999999,1.63,1.0,0.2,0.8170080759999999,0.537078804,0.535412613,0.512110701,0.340216355
365,12.5,-0.00838574423480084,1.77,0.46,0.751396597,1.123000933,0.628490254,0.330103039,0.5107895410000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.22999999999999998,0.77,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,365,hungary,168,12.5,-0.00838574423480084,1.77,1.1,0.46,1.123000933,0.751396597,0.628490254,0.5107895410000001,0.330103039
366,12.5,0.0,2.03,0.88,0.883196375,1.173691317,0.788458412,0.331653046,0.509266572,0.0,0.0,1.0,0.999754502351905,0.00024549764809505897,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,366,hungary,169,12.5,0.0,2.03,1.8,0.88,1.173691317,0.883196375,0.788458412,0.509266572,0.331653046
367,12.5,-0.0036900369003690005,2.25,1.36,1.773469948,2.004151615,0.851860708,0.38909039,0.510085927,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5180255482719875,0.4819744517280124,367,hungary,170,12.5,-0.0036900369003690005,2.25,2.3,1.36,2.004151615,1.773469948,0.851860708,0.510085927,0.38909039
368,12.5,-0.00182815356489945,2.47,1.82,2.213969905,2.4166943119999997,0.8750238090000001,0.398990502,0.509101672,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.257163069947963,0.742836930052037,0.0,0.35830528868078126,0.6416947113192187,0.0,0.895294612192905,0.104705387807095,368,hungary,171,12.5,-0.00182815356489945,2.47,2.9,1.82,2.4166943119999997,2.213969905,0.8750238090000001,0.509101672,0.398990502
369,12.5,0.0,2.69,2.16,3.432505553,3.044154401,0.804155872,0.391056347,0.508970468,0.0,0.0,1.0,0.999754502351905,0.00024549764809505897,0.0,0.0,0.0,1.0,0.0,0.3409237954305458,0.6590762045694543,1.0,0.0,0.0,0.695825049322901,0.304174950677099,0.0,369,hungary,172,12.5,0.0,2.69,2.7,2.16,3.044154401,3.432505553,0.804155872,0.508970468,0.391056347
370,12.5,0.00170357751277683,2.7,2.38,2.4678237259999998,2.658436916,0.650128192,0.391078281,0.508154798,0.0,0.0,1.0,0.9982964224872232,0.00170357751277683,0.0,0.0,0.0,1.0,0.0,0.5077893807133959,0.49221061928660415,0.0,0.40631764718225194,0.5936823528177481,0.0,0.9182078292607201,0.08179217073927993,370,hungary,173,12.5,0.00170357751277683,2.7,2.2,2.38,2.658436916,2.4678237259999998,0.650128192,0.508154798,0.391078281
371,12.5,0.00165562913907285,2.76,2.44,1.99404815,2.144709093,0.403319559,0.351877334,0.50784691,0.0,0.0,1.0,0.9983443708609272,0.00165562913907285,0.0,0.0,0.0,1.0,0.0,0.20658447412415232,0.7934155258758477,0.0,0.0,1.0,0.0,0.0,1.0,371,hungary,174,12.5,0.00165562913907285,2.76,2.1,2.44,2.144709093,1.99404815,0.403319559,0.50784691,0.351877334
372,12.5,-0.005865102639296189,2.69,2.36,2.038755712,2.143429519,0.37815340799999997,0.337078828,0.50639263,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1273382891210112,0.8726617108789888,0.0,0.0,1.0,0.0,0.0,1.0,372,hungary,175,12.5,-0.005865102639296189,2.69,1.9,2.36,2.143429519,2.038755712,0.37815340799999997,0.50639263,0.337078828
