countryid;country;date;date_label;industry;cpi;infrate;ER;ibor;bondsIR;infexp;ABG;BN;LM;BG;keyIR;t1;t2;t3;t4;t5;trans;Oil prices;ECB shadow rate;dummy_exp;dummy_moderate_exp;dummy_nonexp
13;sweden;92;01.08.2008;98.97785349;93.02;4.06;9.396547619;5.124666667;4.07;3.06;NA;NA;NA;NA;4.5;3;2.5;2.5;3;3;14.00;113.32;4.2785099070000001;1;NA;NA
13;sweden;93;01.09.2008;98.09027778;93.91;4.18;9.558977273;5.326954545;3.83;2.99;-0.00449438202247191;-0.012257406;-0.465957447;-0.380145278450363;4.75;3;2.5;2.5;3;3;14.00;98.51;3.7536965609999999;1;NA;NA
13;sweden;94;01.10.2008;94.34447301;93.72;3.46;9.843543478;5.265956522;3.5139999999999998;2.69;-0.00854700854700855;-0.032763533;-0.603773585;-0.625;3.75;3;2.5;2.5;3;3;14.00;72.1;4.2582111649999996;1;NA;NA
13;sweden;95;01.11.2008;88.16666667;93.26;2.38;10.12335;4.5013;2.9180000000000001;2.22;NA;NA;NA;NA;3.75;3;2.5;2.5;3;3;14.00;52.59;1.9333336910000001;1;NA;NA
13;sweden;96;01.12.2008;82.56880734;93.1;2.13;10.75941304;2.804421053;2.4300000000000002;1.27;-0.0200493522516965;-0.05490438;-0.576819407;-0.39746835443038;2;3;2.5;2.5;3;3;14.00;40.22;1.6249197740000001;1;NA;NA
13;sweden;97;01.01.2009;79.71737323;93.02;2.05;10.74863636;2.20465;3.1150000000000002;0.67;NA;NA;NA;NA;2;3;2.5;3;3;3;14.50;45.29;0.79728150210000004;1;NA;NA
13;sweden;98;01.02.2009;80.46744574;93.53;2.23;10.90025;1.519;2.831;0.23;-0.00753941055517478;-0.023303633;-0.456790123;-0.198090692124105;1;3;2.5;3;3;3;14.50;43.97;0.40980930939999999;1;NA;NA
13;sweden;99;01.03.2009;78.82352941;94.04;1.89;11.16993182;1.158681818;3.0049999999999999;-0.07;NA;NA;NA;NA;1;3;2.5;3;3;3;14.50;47.29;0.123994956;1;NA;NA
13;sweden;100;01.04.2009;78.60151643;94.31;1.80;10.88931818;0.99795;3.2559999999999998;0.17;-0.00651808242220353;-0.021656854;-0.484375;-0.284584980237154;0.5;3;2.5;3;3;3;14.50;51.31;0.27518215000000001;1;NA;NA
13;sweden;101;01.05.2009;76.89039932;94.63;1.73;10.57852381;0.945947368;3.77;0.15;NA;NA;NA;NA;0.5;3;2.5;3;3;3;14.50;57.51;0.26616518849999998;1;NA;NA
13;sweden;102;01.06.2009;79.70765262;94.82;1.55;10.88106818;0.97352381;3.48;0.41;NA;NA;NA;NA;0.5;3;2.5;3;3;3;14.50;69.04;0.171480824;1;NA;NA
13;sweden;103;01.07.2009;79.50043066;94.6;1.81;10.83730435;0.666869565;3.3479999999999999;0.42;-0.00167566561161795;0.004840812;-0.231225296;-0.0443159922928709;0.25;3;2.5;3;3;3;14.50;65.52;-0.46495675050000002;1;NA;NA
13;sweden;104;01.08.2009;80.55077453;94.77;1.88;10.21692857;0.61547619;3.32;0.59;NA;NA;NA;NA;0.25;3;2.5;3;3;3;14.50;72.92;-0.73042014239999997;1;NA;NA
13;sweden;105;01.09.2009;84.15929204;95.19;1.36;10.19775;0.550454545;3.3330000000000002;0.80;-0.00236081054495377;0.009443242;-0.288577154;-0.00198807157057654;0.25;3;2.5;3;3;3;14.50;68.42;-0.42021012229999999;1;NA;NA
13;sweden;106;01.10.2009;85.92188919;95.44;1.84;10.30343182;0.499545455;3.2589999999999999;0.95;-0.00211946050096339;0.000578;-0.319829424;-0.0829875518672199;0.25;3;2.5;3;3;3;14.50;73.15;-0.1190910389;1;NA;NA
13;sweden;107;01.11.2009;88.46880907;95.47;2.37;10.33190476;0.478333333;3.1989999999999998;1.09;NA;NA;NA;NA;0.25;3;2.5;3;3;3;14.50;77.43;0.1340127998;1;NA;NA
13;sweden;108;01.12.2009;95.15151515;95.7;2.79;10.42606522;0.47975;3.3980000000000001;0.96;-0.00136798905608755;0.012116474;-0.171557562;0.0676328502415459;0.25;3;2.5;3;3;3;14.50;75.28;0.19245778729999999;1;NA;NA
13;sweden;109;01.01.2010;100.8342023;95.53;2.70;10.2015;0.480421053;3.298;1.12;NA;NA;NA;NA;0.25;3;2.5;3;3;3;14.50;77.27;0.18898000000000001;1;NA;NA
13;sweden;110;01.02.2010;98.9626556;96.13;2.78;9.95595;0.48035;3.1779999999999999;1.28;-0.00437115040731174;0.003377707;-0.251091703;-0.0699774266365688;0.25;3;2.5;3;3;3;14.50;74.31;2.9356E-2;1;NA;NA
13;sweden;111;01.03.2010;104.9040512;96.36;2.47;9.726565217;0.490521739;3.177;1.33;NA;NA;NA;NA;0.25;3;2.5;3;3;3;14.50;79.7;0.21222199999999999;1;NA;NA
13;sweden;112;01.04.2010;107.1811361;96.3;2.11;9.675909091;0.5216;2.976;1.59;0.00116686114352392;0.013535589;-0.22606383;0.0741839762611276;0.25;3;2.5;3;3;3;14.50;85.47;0.33620299999999997;1;NA;NA
13;sweden;113;01.05.2010;113.1491713;96.38;1.85;9.674309524;0.6034;2.64;1.65;NA;NA;NA;NA;0.25;3;2.5;3;3;3;14.50;77.96;4.641E-2;1;NA;NA
13;sweden;114;01.06.2010;112.837109;96.32;1.58;9.566431818;0.700904762;2.6789999999999998;1.68;-0.0017819536692046;0.004859874;-0.338983051;-0.0888529886914378;0.25;3;2.5;3;3;3;14.50;75.73;0.39749000000000001;1;NA;NA
13;sweden;115;01.07.2010;113.4344529;95.9;1.37;9.498931818;0.868681818;2.758;1.66;NA;NA;NA;NA;0.5;3;2.5;3;3;3;14.50;75.14;0.641787;1;NA;NA
13;sweden;116;01.08.2010;110.2564103;95.84;1.13;9.424909091;0.986318182;2.2400000000000002;1.75;NA;NA;NA;NA;0.5;3;2.5;3;3;3;14.50;77.29;0.53517999999999999;1;NA;NA
13;sweden;117;01.09.2010;108.93796;96.63;1.51;9.227795455;1.158136364;2.524;1.77;-0.00127203343630747;0.014537525;-0.343621399;-0.0417582417582418;0.75;3;2.5;3;3;3;14.50;77.8;0.80436700000000005;1;NA;NA
13;sweden;118;01.10.2010;108.9852008;96.94;1.57;9.271714286;1.370333333;2.86;1.81;0.000662339382699695;0.014041595;-0.315625;0.07426597582038;1;3;2.5;3;3;3;14.50;83.53;0.95931599999999995;1;NA;NA
13;sweden;119;01.11.2010;114.2094017;97.12;1.73;9.322659091;1.594545455;2.9489999999999998;1.83;NA;NA;NA;NA;1;3;2.5;3;3;3;14.50;85.99;0.76461599999999996;1;NA;NA
13;sweden;120;01.12.2010;111.8895966;97.72;2.11;9.060217391;1.855047619;3.2749999999999999;1.84;0.00352388410336727;0.019381363;-0.200471698;0.112709832134293;1.25;3;2.5;3;3;3;14.50;91.78;0.52188599999999996;1;NA;NA
13;sweden;121;01.01.2011;109.8241986;96.84;1.37;8.919214286;2.0211;3.3460000000000001;2.18;NA;NA;NA;NA;1.25;3;2.5;3;3;3;14.50;96.59;0.67846300000000004;1;NA;NA
13;sweden;122;01.02.2011;112.6834382;97.32;1.24;8.794275;2.19735;3.3250000000000002;2.50;0.0142431972789116;0.018282313;-0.355721393;0.119592875318066;1.5;3;2.5;3;3;3;14.50;103.57;0.63637999999999995;1;NA;NA
13;sweden;123;01.03.2011;107.9268293;97.7;1.39;8.889695652;2.381478261;3.3319999999999999;2.54;NA;NA;NA;NA;1.5;3;2.5;3;3;3;14.50;114.46;0.71147099999999996;1;NA;NA
13;sweden;124;01.04.2011;105.4;98.02;1.79;8.969952381;2.410789474;3.21;2.67;0.00873035669743078;0.02619107;-0.392961877;-0.0177935943060498;1.75;3;2.5;3;3;3;14.50;122.54;0.85814999999999997;1;NA;NA
13;sweden;125;01.05.2011;103.6132813;98.06;1.74;8.956;2.456227273;2.907;2.67;NA;NA;NA;NA;1.75;3;2.5;3;3;3;14.50;115.09;1.0304549999999999;1;NA;NA
13;sweden;126;01.06.2011;98.18355641;97.74;1.47;9.103922727;2.456421053;2.91;2.78;NA;NA;NA;NA;1.75;3;2.5;3;3;3;14.50;113.93;1.3402959999999999;1;NA;NA
13;sweden;127;01.07.2011;99.61795606;97.47;1.64;9.1341;2.559428571;2.5059999999999998;2.81;0.00432152117545376;0.006914434;-0.380368098;-0.109649122807018;2;3;2.5;3;3;3;14.50;116.29;1.264553;1;NA;NA
13;sweden;128;01.08.2011;99.51550388;97.41;1.64;9.173921739;2.57773913;2.1;2.65;NA;NA;NA;NA;2;3;2.5;3;3;3;14.50;110.12;0.96240599999999998;1;NA;NA
13;sweden;129;01.09.2011;102.1235521;98.09;1.51;9.140772727;2.529227273;1.7470000000000001;2.35;-0.00825627476882431;-0.009742404;-0.421768707;-0.1;2;3;2.5;3;3;3;14.50;110.86;0.40539599999999998;1;NA;NA
13;sweden;130;01.10.2011;102.0368574;97.98;1.07;9.115742857;2.515428571;1.9319999999999999;2.08;-0.00332488917036099;-0.00490817;-0.363235294;-0.0648148148148148;2;3;2.5;3;3;3;14.50;108.53;0.57889299999999999;1;NA;NA
13;sweden;131;01.11.2011;95.50982226;98.18;1.09;9.141854545;2.617090909;1.7749999999999999;1.92;NA;NA;NA;NA;2;3;2.5;3;3;3;14.50;110.61;6.6368999999999997E-2;1;NA;NA
13;sweden;132;01.12.2011;96.29981025;98.15;0.44;9.019077273;2.686761905;1.6160000000000001;1.55;-0.00477216748768473;-0.012931034;-0.430700447;-0.0777777777777778;1.75;3;2.5;3;3;3;14.50;108.1;-0.73268;1;NA;NA
13;sweden;133;01.01.2012;101.2241055;97.57;0.75;8.846509091;2.614238095;1.7130000000000001;1.45;NA;NA;NA;NA;1.75;3;2.5;3;3;3;14.50;111.5;-0.29504999999999998;1;NA;NA
13;sweden;134;01.02.2012;94.41860465;98.29;1.00;8.82357619;2.441904762;1.9019999999999999;1.49;-0.00338218714768884;-0.009723788;-0.373608903;0.00645161290322581;1.5;3;2.5;3;3;3;14.50;118.36;-0.46677999999999997;1;NA;NA
13;sweden;135;01.03.2012;95.85687382;98.73;1.05;8.887972727;2.302;1.98;1.49;NA;NA;NA;NA;1.5;3;2.5;3;3;3;14.50;124.5;-0.21804000000000001;1;NA;NA
13;sweden;136;01.04.2012;96.96394687;98.99;0.99;8.856495238;2.193578947;1.792;1.53;-0.0013319126265317;0.002930208;-0.359605911;-0.0336700336700337;1.5;3;2.5;3;3;3;14.50;120.66;-0.40327000000000002;1;NA;NA
13;sweden;137;01.05.2012;100.6597549;98.95;0.91;8.998991304;2.140380952;1.282;1.50;NA;NA;NA;NA;1.5;3;2.5;3;3;3;14.50;111.34;-0.92081999999999997;1;NA;NA
13;sweden;138;01.06.2012;101.9474197;98.64;0.92;8.8798;2.136736842;1.601;1.50;NA;NA;NA;NA;1.5;3;2.5;3;3;3;14.50;96.45;-0.67434000000000005;1;NA;NA
13;sweden;139;01.07.2012;100;98.19;0.74;8.556436364;2.101090909;1.39;1.45;-0.00177763413057531;-0.006625727;-0.429477021;-0.0293040293040293;1.5;3;2.5;3;3;3;14.50;102.16;-0.94125999999999999;1;NA;NA
13;sweden;140;01.08.2012;103.7000974;98.31;0.92;8.287195652;2.018869565;1.409;1.36;NA;NA;NA;NA;1.5;3;2.5;3;3;3;14.50;112.37;-1.07731;1;NA;NA
13;sweden;141;01.09.2012;95.55765595;99.04;0.97;8.503055;1.6916;1.472;1.34;-0.00498110614908966;-0.006183442;-0.329159213;0.112871287128713;1.25;3;2.5;3;3;3;14.50;113.39;-1.01139;1;NA;NA
13;sweden;142;01.10.2012;97.43346008;99.14;1.18;8.613686957;1.513826087;1.5309999999999999;1.15;-0.00854461409160947;-0.005603026;-0.386519945;-0.0889570552147239;1.25;3;2.5;3;3;3;14.50;111.8;-0.93300000000000005;1;NA;NA
13;sweden;143;01.11.2012;98.33496572;98.94;0.77;8.609145455;1.455363636;1.4730000000000001;0.95;NA;NA;NA;NA;1.25;3;2.5;3;3;3;14.50;109.39;-0.98048000000000002;1;NA;NA
13;sweden;144;01.12.2012;100.591133;99.17;1.04;8.656380952;1.365058824;1.534;0.68;-0.00775193798449612;-0.008257499;-0.407783418;-0.18850987432675;1;3;2.5;3;3;3;14.50;109.29;-1.08649;1;NA;NA
13;sweden;145;01.01.2013;92.93023256;98.2;0.65;8.622591304;1.213363636;1.9850000000000001;0.66;NA;NA;NA;NA;1;3;2.5;3;3;3;14.50;112.04;-0.60740000000000005;1;NA;NA
13;sweden;146;01.02.2013;97.63546798;98.75;0.47;8.509625;1.1897;1.889;0.71;-0.00349368449341575;0.004434292;-0.313559322;-0.107511045655376;1;3;2.5;3;3;3;14.50;116.44;-0.80991000000000002;1;NA;NA
13;sweden;147;01.03.2013;99.11591356;99.26;0.54;8.345833333;1.2458;1.8089999999999999;0.79;NA;NA;NA;NA;1;3;2.5;3;3;3;14.50;109.66;-0.62494000000000005;1;NA;NA
13;sweden;148;01.04.2013;96.18395303;99.03;0.04;8.44255;1.23952381;1.607;0.85;0.00217155266015201;0.011536374;-0.32132964;-0.199468085106383;1;3;2.5;3;3;3;14.50;103.83;-0.67510000000000003;1;NA;NA
13;sweden;149;01.05.2013;90.73033708;99.23;0.28;8.579243478;1.20352381;1.925;0.93;NA;NA;NA;NA;1;3;2.5;3;3;3;14.50;103.24;-0.17957000000000001;1;NA;NA
13;sweden;150;01.06.2013;93.12320917;99.09;0.46;8.671095;1.221529412;2.202;0.92;NA;NA;NA;NA;1;3;2.5;3;3;3;14.50;103.34;0.51921300000000004;1;NA;NA
13;sweden;151;01.07.2013;96.06903164;98.96;0.78;8.660073913;1.199782609;2.19;0.93;-0.00252525252525253;0.01497114;-0.316532258;-0.119850187265918;1;3;2.5;3;3;3;14.50;107.14;-0.41820000000000002;1;NA;NA
13;sweden;152;01.08.2013;91.64319249;99.09;0.79;8.699977273;1.204045455;2.4470000000000001;0.96;NA;NA;NA;NA;1;3;2.5;3;3;3;14.50;110.04;-0.22301000000000001;1;NA;NA
13;sweden;153;01.09.2013;97.62611276;99.52;0.48;8.675280952;1.21447619;2.4460000000000002;1.03;0.00058411214953271;0.038551402;-0.076446281;0.197424892703863;1;3;2.5;3;3;3;14.50;111.72;-0.40967999999999999;1;NA;NA
13;sweden;154;01.10.2013;92.68292683;99.3;0.16;8.743;1.208217391;2.2810000000000001;1.12;-0.000159261028826246;0.023092849;-0.204710145;0.0161579892280072;1;3;2.5;3;3;3;14.50;109.39;-0.37846000000000002;1;NA;NA
13;sweden;155;01.11.2013;99.50199203;99.22;0.28;8.884561905;1.156952381;2.2410000000000001;1.15;NA;NA;NA;NA;1;3;2.5;3;3;3;14.50;107.88;-0.28997000000000001;1;NA;NA
13;sweden;156;01.12.2013;97.64936337;99.53;0.36;8.963118182;1.006833333;2.5249999999999999;1.09;-0.00664665523156089;0.009219554;-0.267734554;-0.142857142857143;0.75;3;2.5;3;3;3;14.50;110.69;-0.11824999999999999;1;NA;NA
13;sweden;157;01.01.2014;99.5995996;98.35;0.15;8.840621739;0.945666667;2.2090000000000001;0.95;NA;NA;NA;NA;0.75;3;2.5;3;3;3;14.50;107.54;-0.49042999999999998;1;NA;NA
13;sweden;158;01.02.2014;100.8072654;98.88;0.13;8.87163;0.9413;2.2280000000000002;0.90;-0.00545383716400467;0.021815349;-0.227176221;-0.0697674418604651;0.75;3;2.5;3;3;3;14.50;108.66;-0.60148000000000001;1;NA;NA
13;sweden;159;01.03.2014;96.33300297;98.92;-0.34;8.865666667;0.927619048;2.1389999999999998;0.90;NA;NA;NA;NA;0.75;3;2.5;3;3;3;14.50;107.87;-0.69596999999999998;1;NA;NA
13;sweden;160;01.04.2014;99.491353;99.31;0.28;9.038427273;0.909;1.9850000000000001;0.77;0.00441419900680522;0.018392496;-0.186440678;-0.0564334085778781;0.75;3;2.5;3;3;3;14.50;107.98;-0.73402000000000001;1;NA;NA
13;sweden;161;01.05.2014;98.03921569;99.38;0.15;9.032868182;0.91505;1.8049999999999999;0.73;NA;NA;NA;NA;0.75;3;2.5;3;3;3;14.50;109.22;-0.82404999999999995;1;NA;NA
13;sweden;162;01.06.2014;99.28205128;99.6;0.51;9.0818;0.846368421;1.8580000000000001;0.79;NA;NA;NA;NA;0.75;3;2.5;3;3;3;14.50;111.93;-0.86085;1;NA;NA
13;sweden;163;01.07.2014;95.80838323;99.35;0.39;9.233652174;0.522;1.7250000000000001;0.83;-0.00857959961868446;0.010676835;-0.399209486;-0.142231947483589;0.25;3;2.5;3;3;3;14.50;108.64;-0.95765999999999996;1;NA;NA
13;sweden;164;01.08.2014;99.07786885;99.32;0.23;9.190428571;0.516047619;1.399;0.92;NA;NA;NA;NA;0.25;3;2.5;3;3;3;14.50;103.5;-1.33887;1;NA;NA
13;sweden;165;01.09.2014;96.35258359;99.56;0.04;9.196581818;0.479954545;1.5;1.03;-0.00277328403050612;0.009475387;-0.306930693;-0.143631436314363;0.25;3;2.5;3;3;3;14.50;99.09;-1.33213;1;NA;NA
13;sweden;166;01.10.2014;100.8421053;99.62;0.32;9.173491304;0.400043478;1.1930000000000001;1.07;-0.0135135135135135;-0.004914005;-0.351498638;-0.287009063444109;0;3;2.5;3;3;3;14.50;88.63;-1.5501100000000001;1;NA;NA
13;sweden;167;01.11.2014;95.3953954;99.54;0.32;9.24993;0.27065;1.0269999999999999;0.85;NA;NA;NA;NA;0;3;2.5;3;3;3;14.50;79.54;-1.8859699999999999;1;NA;NA
13;sweden;168;01.12.2014;98.99699097;99.8;0.27;9.411013043;0.267;0.92900000000000005;0.66;-0.00211808313476304;0.002647604;-0.314079422;-0.275080906148867;0;3;2.5;3;3;3;14.50;62.75;-2.2490199999999998;1;NA;NA
13;sweden;169;01.01.2015;95.1758794;98.71;0.37;9.433190909;0.19715;0.64900000000000002;0.48;NA;NA;NA;NA;0;3;2.5;3;3;3;14.50;49.71;-2.6314600000000001;1;NA;NA
13;sweden;170;01.02.2015;95.8958959;99.54;0.67;9.486235;0.0092;0.71399999999999997;0.55;-0.0128998968008256;-0.000172;-0.337954939;-0.199261992619926;-0.1;3;2.5;3;3;3;14.50;58.92;-2.5611899999999999;1;NA;NA
13;sweden;171;01.03.2015;99.07407407;99.66;0.75;9.240581818;0.004636364;0.42899999999999999;0.62;NA;NA;NA;NA;-0.25;3;2.5;3;3;3;14.50;56.82;-2.59693;1;NA;NA
13;sweden;172;01.04.2015;102.9652352;99.82;0.51;9.327368182;-0.140157895;0.46200000000000002;0.65;-0.00145833333333333;0.024166667;-0.242358079;-0.102244389027431;-0.25;3;2.5;3;3;3;14.50;60.56;-2.0041799999999999;1;NA;NA
13;sweden;173;01.05.2015;106.2105263;100.26;0.89;9.292290476;-0.209368421;0.67500000000000004;0.73;NA;NA;NA;NA;-0.25;3;2.5;3;3;3;14.50;65.27;-2.3478599999999998;1;NA;NA
13;sweden;174;01.06.2015;104.0289256;100;0.40;9.276427273;-0.22665;0.99299999999999999;0.80;NA;NA;NA;NA;-0.25;3;2.5;3;3;3;14.50;62.45;-2.3401700000000001;1;NA;NA
13;sweden;175;01.07.2015;101.875;100.13;0.79;9.379786957;-0.246478261;0.745;0.91;0.00130123617436565;0.023422251;-0.292906178;-0.144329896907216;-0.35;3;2.5;3;3;3;14.50;57.09;-2.5641799999999999;1;NA;NA
13;sweden;176;01.08.2015;107.549121;99.96;0.64;9.52052381;-0.271285714;0.7;0.97;NA;NA;NA;NA;-0.35;3;2.5;3;3;3;14.50;48.38;-2.4012600000000002;1;NA;NA
13;sweden;177;01.09.2015;108.4121977;100.45;0.89;9.401013636;-0.293909091;0.71799999999999997;0.97;0.00352609308885755;0.019275976;-0.343283582;-0.0726256983240224;-0.35;3;2.5;3;3;3;14.50;48.54;-2.5592600000000001;1;NA;NA
13;sweden;178;01.10.2015;107.4112735;100.55;0.93;9.348281818;-0.304818182;0.629;0.99;0.00121555915721232;0.03363047;-0.136470588;-0.0662983425414365;-0.35;3;2.5;3;3;3;14.50;49.4;-2.72919;1;NA;NA
13;sweden;179;01.11.2015;107.5550892;100.38;0.84;9.321438095;-0.373619048;0.754;1.08;NA;NA;NA;NA;-0.35;3;2.5;3;3;3;14.50;46.04;-2.86056;1;NA;NA
13;sweden;180;01.12.2015;102.1276596;100.54;0.74;9.242204348;-0.3973;1.2629999999999999;1.08;0.00260281103591879;0.029932327;-0.168874172;0.00341296928327645;-0.35;3;2.5;3;3;3;14.50;38.88;-2.5615600000000001;1;NA;NA
13;sweden;181;01.01.2016;107.0749736;99.96;1.27;9.2696;-0.301157895;0.86899999999999999;1.22;0;-0.007751938;-0.666666667;0;-0.35;3;2.5;3;3;3;14.50;32.4;-3.22174;1;NA;NA
13;sweden;182;01.02.2016;105.9498956;100.3;0.76;9.403295238;-0.42447619;0.74299999999999999;1.10;-0.00817335107394032;0.005892416;-0.394117647;-0.147121535181237;-0.5;3;2.5;3;3;3;14.50;33.64;-3.6768800000000001;1;NA;NA
13;sweden;183;01.03.2016;105.7113188;100.85;1.19;9.283052174;-0.469190476;0.80200000000000005;1.06;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;39.77;-3.7627700000000002;1;NA;NA
13;sweden;184;01.04.2016;103.1777557;100.86;1.04;9.207247619;-0.433;0.89200000000000002;1.09;0.00240963855421687;0.03686747;-0.276056338;-0.134796238244514;-0.5;3;2.5;3;3;3;14.50;43.22;-3.6241099999999999;1;NA;NA
13;sweden;185;01.05.2016;98.81070367;101.08;0.82;9.287940909;-0.459428571;0.77600000000000002;1.17;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;47.64;-3.8114599999999998;1;NA;NA
13;sweden;186;01.06.2016;97.21946375;101.19;1.19;9.325113636;-0.48005;0.26700000000000002;1.21;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;49.9;-4.3353999999999999;1;NA;NA
13;sweden;187;01.07.2016;103.3742331;101.27;1.14;9.471490476;-0.545333333;0.106;1.26;-0.00348605577689243;0.020169323;-0.274509804;-0.129337539432177;-0.5;3;2.5;3;3;3;14.50;46.57;-4.5447499999999996;1;NA;NA
13;sweden;188;01.08.2016;94.71153846;101.13;1.17;9.4934;-0.561043478;9.2999999999999999E-2;1.35;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;47.09;-4.5219500000000004;1;NA;NA
13;sweden;189;01.09.2016;102.2308438;101.29;0.84;9.566559091;-0.500818182;0.16300000000000001;1.37;0.00381593714927048;0.019977553;-0.296791444;-0.0647058823529412;-0.5;3;2.5;3;3;3;14.50;47.31;-4.5695800000000002;1;NA;NA
13;sweden;190;01.10.2016;98.54227405;101.69;1.13;9.699228571;-0.515952381;0.26;1.40;-0.00733390854184642;0.014667817;-0.323759791;-0.0883977900552486;-0.5;3;2.5;3;3;3;14.50;51.39;-3.6245099999999999;1;NA;NA
13;sweden;191;01.11.2016;99.70731707;101.73;1.34;9.850359091;-0.574545455;0.52;1.40;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;47.06;-4.1779200000000003;1;NA;NA
13;sweden;192;01.12.2016;100.297619;102.28;1.73;9.714831818;-0.6157;0.55200000000000005;1.39;0.000181061017562919;0.032590983;-0.246938776;-0.107981220657277;-0.5;3;2.5;3;3;3;14.50;54.86;-4.52379;1;NA;NA
13;sweden;193;01.01.2017;102.2682446;101.5;1.54;9.515372727;-0.56855;0.74;1.54;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;55.49;-4.6239299999999997;1;NA;NA
13;sweden;194;01.02.2017;102.6600985;102.25;1.94;9.470605;-0.5069;0.53200000000000003;1.64;0.00702689605039981;0.034892173;-0.166204986;-0.0788643533123028;-0.5;3;2.5;3;3;3;14.50;56.04;-5.3222699999999996;1;NA;NA
13;sweden;195;01.03.2017;103.1434185;102.25;1.39;9.531069565;-0.485347826;0.60299999999999998;1.66;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;52.6;-5.3752599999999999;1;NA;NA
13;sweden;196;01.04.2017;100.481232;102.84;1.96;9.587855;-0.457882353;0.58199999999999996;1.69;-0.00267055110463705;0.032774945;-0.16713881;-0.0975609756097561;-0.5;3;2.5;3;3;3;14.50;53.87;-5.3340800000000002;1;NA;NA
13;sweden;197;01.05.2017;106.0180542;102.89;1.79;9.698565217;-0.4835;0.47599999999999998;1.69;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;51.42;-5.50204;1;NA;NA
13;sweden;198;01.06.2017;108.4780388;103;1.79;9.75495;-0.50615;0.66;1.73;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;47.52;-5.1359399999999997;1;NA;NA
13;sweden;199;01.07.2017;105.0445104;103.59;2.29;9.589885714;-0.467333333;0.72599999999999998;1.73;0.00207253886010363;0.034196891;-0.207602339;0.0160771704180064;-0.5;3;2.5;3;3;3;14.50;49.18;-5.1847700000000003;1;NA;NA
13;sweden;200;01.08.2017;107.0050761;103.37;2.21;9.547947826;-0.427869565;0.58399999999999996;1.81;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;51.82;-5.4388399999999999;1;NA;NA
13;sweden;201;01.09.2017;101.8026565;103.51;2.19;9.530509524;-0.423809524;0.92700000000000005;1.83;0.017451205510907;0.034213548;-0.20049505;-0.0803324099722992;-0.5;3;2.5;3;3;3;14.50;55.41;-5.2564000000000002;1;NA;NA
13;sweden;202;01.10.2017;105.7199211;103.4;1.68;9.606631818;-0.513863636;0.79500000000000004;1.89;0.000957670944263551;0.025090979;-0.258426966;-0.107317073170732;-0.5;3;2.5;3;3;3;14.50;57.61;-5.3181099999999999;1;NA;NA
13;sweden;203;01.11.2017;106.4579256;103.63;1.87;9.844722727;-0.609285714;0.73699999999999999;1.91;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;62.71;-5.2229599999999996;1;NA;NA
13;sweden;204;01.12.2017;108.7042532;104.05;1.73;9.940538095;-0.587176471;0.78;1.84;0.00323101777059774;0.025155781;-0.216117216;0.0537634408602151;-0.5;3;2.5;3;3;3;14.50;63.98;-4.8251999999999997;1;NA;NA
13;sweden;205;01.01.2018;105.1108968;103.1;1.58;9.814434783;-0.431714286;0.91700000000000004;1.86;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;69.01;-4.7183000000000002;1;NA;NA
13;sweden;206;01.02.2018;104.5105566;103.93;1.64;9.92678;-0.4604;0.81399999999999995;1.93;-0.00206280082512033;0.021544809;-0.334217507;-0.136094674556213;-0.5;3;2.5;3;3;3;14.50;65.53;-5.14663;1;NA;NA
13;sweden;207;01.03.2018;104.8571429;104.25;1.96;10.16437727;-0.4197;0.69;1.93;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;66.82;-5.4761300000000004;1;NA;NA
13;sweden;208;01.04.2018;101.532567;104.66;1.77;10.36829048;-0.366947368;0.72;1.89;-0.00293398533007335;0.012469438;-0.390532544;-0.153094462540717;-0.5;3;2.5;3;3;3;14.50;71.72;-5.5954800000000002;1;NA;NA
13;sweden;209;01.05.2018;103.8789026;104.95;2.00;10.36305652;-0.3854;0.47599999999999998;1.87;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;77.03;-6.1347800000000001;1;NA;NA
13;sweden;210;01.06.2018;103.2015066;105.21;2.15;10.27228571;-0.372526316;0.501;1.93;NA;NA;NA;NA;-0.5;3;2.5;3;3;3;14.50;75.47;-6.3408499999999997;1;NA;NA
13;sweden;211;01.07.2018;99.90583804;105.82;2.15;10.30931364;-0.347272727;0.60499999999999998;1.96;-0.00376805526481055;0.015490894;-0.387024609;-0.253968253968254;-0.5;3;2.5;3;3;3;14.50;74.98;-6.2901600000000002;1;NA;NA
