,IT_years,BN,inf,inf0,inf1,inf2,inf_spread0,inf_spread1,inf_spread2,IT_years_low,IT_years_medium,IT_years_high,BN_low,BN_medium,BN_high,inf_low,inf_medium,inf_high,survey_low,survey_high,survey_medium,inf0_low,inf0_medium,inf0_high,inf1_low,inf1_medium,inf1_high,inf2_low,inf2_medium,inf2_high
975,7.0,10.0,1.92,0.69,2.000071052,1.99,0.48,0.42,0.5,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.2800000000000002,0.7199999999999999,0.0,0.27355,0.17575,0.2882,0.0,0.0,1.0,0.19064536190476214,0.8093546380952379,0.0,0.14000000000000012,0.8599999999999999,0.0
976,7.0,10.0,2.01,0.77,1.844402341,2.06,0.61,0.4,0.5,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.19000000000000034,0.8099999999999996,0.0,0.26970000000000005,0.1693,0.2792,0.0,0.0,1.0,0.0,0.5860058525000001,0.41399414749999985,0.10000000000000053,0.8999999999999995,0.0
977,7.0,10.0,1.76,1.06,1.654291798,1.84,0.7,0.4,0.5,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.44000000000000006,0.5599999999999999,0.0,0.2475,0.17314999999999997,0.2986,0.0,8.212478311720379e-13,0.9999999999991788,0.0,0.735729495,0.264270505,0.16000000000000014,0.8399999999999999,0.0
978,7.0,20.0,1.5,1.31,1.42574443,1.61,0.63,0.4,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.7000000000000001,0.3,0.0,0.22275000000000003,0.16735,0.34909999999999997,0.0,0.6984126984126984,0.30158730158730157,0.0,0.8143610749999999,0.18563892500000015,0.2200000000000002,0.7799999999999998,0.0
979,7.0,20.0,1.88,1.51,1.910142242,1.95,0.45,0.41,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.32000000000000023,0.6799999999999998,0.0,0.24744999999999998,0.16465,0.30829999999999996,0.0,0.17777777777777795,0.8222222222222221,0.07351766341463453,0.9264823365853655,0.0,0.14000000000000012,0.8599999999999999,0.0
980,7.0,50.0,2.18,1.71,2.016195884,2.21,0.28,0.41,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.020000000000000014,0.98,0.0,0.2396,0.18515,0.3062,0.0,0.0,1.0,0.0,0.6004777658536584,0.39952223414634164,0.05999999999999961,0.9400000000000004,0.0
981,8.0,50.0,2.84,1.87,2.823709232,2.8,0.21,0.46,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5789473684210528,0.4210526315789471,0.22765000000000002,0.18275,0.3272,0.0,0.0,1.0,0.0,0.9645852869565222,0.03541471304347769,0.0,0.9199999999999999,0.08000000000000007
982,8.0,30.0,2.2,2.03,1.837571126,2.22,0.42,0.39,0.5,1.0,0.0,0.0,0.0,2.6261645717220658e-11,0.9999999999737383,6.23501250240734e-13,0.9999999999989663,4.101981909478514e-13,0.19495,0.17465,0.37,0.0,0.5952380952380943,0.4047619047619057,0.0,0.07069519487179432,0.9293048051282057,0.040000000000000036,0.96,0.0
983,8.0,40.0,2.14,2.06,2.06763461,2.18,0.43,0.4,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.06000000000000004,0.94,0.0,0.2032,0.18814999999999998,0.3435,0.0,0.8139534883720929,0.18604651162790709,0.0,0.8190865249999992,0.1809134750000008,0.08000000000000007,0.9199999999999999,0.0
984,8.0,40.0,1.95,2.12,1.821716278,2.01,0.4,0.4,0.49,1.0,0.0,0.0,0.0,0.0,1.0,0.25000000000000017,0.7499999999999999,0.0,0.20445,0.17240000000000003,0.3682,0.4250000000000005,0.5749999999999995,0.0,0.0,0.6792906950000003,0.3207093049999997,0.1224489795918364,0.8775510204081636,0.0
985,8.0,50.0,1.96,2.2,1.902395674,2.02,0.31,0.38,0.49,1.0,0.0,0.0,0.0,0.0,1.0,0.24000000000000016,0.7599999999999998,0.0,0.24169999999999997,0.174,0.3006,0.7741935483870973,0.2258064516129027,0.0,0.0,0.8484096684210529,0.15159033157894705,0.12244897959183686,0.8775510204081631,0.0
986,8.0,50.0,2.22,2.21,2.088403305,2.25,0.3,0.34,0.49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9868421052631579,0.013157894736842117,0.2624,0.15555,0.3215,0.0,0.9666666666666658,0.033333333333334124,0.0,0.6129508970588227,0.3870491029411774,0.06122448979591797,0.938775510204082,0.0
987,8.0,40.0,2.02,2.22,2.01301557,2.07,0.3,0.27,0.49,1.0,0.0,0.0,0.0,0.0,1.0,0.18000000000000013,0.8199999999999998,0.0,0.3643,0.10665000000000001,0.2808,0.6666666666666672,0.3333333333333328,0.0,0.0,0.9741317407407402,0.025868259259259823,0.10204081632653025,0.8979591836734697,0.0
988,8.0,20.0,1.57,2.08,1.808885135,1.67,0.11,0.29,0.49,1.0,0.0,0.0,0.0,0.5,0.5,0.63,0.37000000000000005,0.0,0.26875,0.16445,0.30870000000000003,1.0,0.0,0.0,0.8237418448275856,0.1762581551724144,0.0,0.20408163265306095,0.7959183673469391,0.0
989,8.0,20.0,1.58,1.98,1.809739436,1.69,0.21,0.3,0.49,1.0,0.0,0.0,0.0,0.5,0.5,0.62,0.38,0.0,0.259,0.15780000000000002,0.3175,1.0,0.0,0.0,0.7657981199999999,0.23420188000000006,0.0,0.2244897959183671,0.7755102040816328,0.0
990,8.0,20.0,1.87,1.88,1.956307465,1.94,0.23,0.3,0.48,1.0,0.0,0.0,0.0,0.5,0.5,0.33,0.67,0.0,0.25675000000000003,0.15134999999999998,0.308,0.04347826086956429,0.9565217391304357,0.0,0.2876915499999999,0.7123084500000002,0.0,0.145833333333333,0.8541666666666671,0.0
991,8.0,20.0,1.68,1.87,1.832759654,1.77,0.23,0.28,0.48,1.0,0.0,0.0,0.0,0.5,0.5,0.5200000000000001,0.47999999999999987,0.0,0.22905,0.16295,0.32689999999999997,0.8260869565217399,0.1739130434782601,0.0,0.5455701928571429,0.4544298071428571,0.0,0.1875000000000002,0.8124999999999999,0.0
992,8.0,20.0,1.8,1.83,1.903722331,1.87,0.24,0.28,0.48,1.0,0.0,0.0,0.0,0.5,0.5,0.4,0.6,0.0,0.2186,0.15914999999999999,0.35240000000000005,0.1250000000000001,0.8749999999999999,0.0,0.37043689642857125,0.6295631035714289,0.0,0.14583333333333348,0.8541666666666665,0.0
993,9.0,20.0,1.74,1.76,1.821829153,1.82,0.16,0.26,0.48,0.75,0.25,0.0,0.0,0.5,0.5,0.4600000000000001,0.5399999999999999,0.0,0.217,0.17559999999999998,0.342,0.12500000000000017,0.8749999999999998,0.0,0.31472751153846124,0.6852724884615387,0.0,0.16666666666666682,0.8333333333333331,0.0
994,9.0,10.0,2.05,1.71,2.047927584,2.1,0.11,0.18,0.48,0.75,0.25,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.15000000000000033,0.8499999999999996,0.0,0.2023,0.17085,0.35869999999999996,0.0,0.0,1.0,0.0,0.9884865777777786,0.011513422222221407,0.10416666666666723,0.8958333333333327,0.0
995,9.0,40.0,1.95,1.79,1.876498368,2.0,0.15,0.18,0.48,0.75,0.25,0.0,0.0,0.0,1.0,0.25000000000000017,0.7499999999999999,0.0,0.2005,0.18295000000000003,0.36469999999999997,0.0,0.0,1.0,0.0,0.5916576000000008,0.4083423999999992,0.10416666666666677,0.8958333333333333,0.0
996,9.0,40.0,2.08,1.85,1.964947584,2.12,0.13,0.18,0.47,0.75,0.25,0.0,0.0,0.0,1.0,0.12000000000000008,0.8799999999999999,0.0,0.21075000000000002,0.17869999999999997,0.3483,0.0,0.0,1.0,0.0,0.3608199111111108,0.6391800888888891,0.08510638297872349,0.9148936170212766,0.0
997,9.0,50.0,2.1,1.88,1.965917071,2.13,0.15,0.18,0.47,0.75,0.25,0.0,0.0,0.0,1.0,0.10000000000000006,0.8999999999999999,0.0,0.21635000000000001,0.159,0.3594,0.0,0.0,1.0,0.0,0.25509483888888823,0.7449051611111117,0.06382978723404215,0.9361702127659578,0.0
998,9.0,10.0,2.39,1.95,2.246577943,2.39,0.14,0.2,0.47,0.75,0.25,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.8750000000000001,0.12499999999999996,0.2553,0.15425,0.309,0.0,0.0,1.0,0.0,0.28288971500000065,0.7171102849999993,1.3710073256962206e-12,0.999999999997258,1.37100732569622e-12
999,9.0,30.0,2.27,2.05,2.190375395,2.28,0.19,0.19,0.47,0.75,0.25,0.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.0,0.9539473684210528,0.04605263157894727,0.2599,0.1722,0.2805,0.0,0.0,1.0,0.0,0.5809231315789459,0.419076868421054,0.0212765957446804,0.9787234042553197,0.0
1000,9.0,20.0,2.22,2.14,2.197160019,2.24,0.15,0.16,0.47,0.75,0.25,0.0,0.0,0.5,0.5,0.0,0.9868421052631579,0.013157894736842117,0.24165,0.17009999999999997,0.318,0.0,0.46666666666666584,0.5333333333333341,0.0,0.857250118749999,0.14274988125000096,0.04255319148936174,0.9574468085106382,0.0
1001,9.0,20.0,2.09,2.17,2.093962636,2.13,0.14,0.16,0.47,0.75,0.25,0.0,0.0,0.5,0.5,0.11000000000000029,0.8899999999999997,0.0,0.20665,0.18085,0.3435,0.5714285714285715,0.4285714285714286,0.0,0.024766475000001523,0.9752335249999985,0.0,0.08510638297872349,0.9148936170212766,0.0
1002,9.0,40.0,1.88,2.19,1.921197971,1.94,0.12,0.15,0.46,0.75,0.25,0.0,0.0,0.0,1.0,0.32000000000000023,0.6799999999999998,0.0,0.2018,0.18600000000000003,0.3471,1.0,0.0,0.0,0.2746531400000009,0.7253468599999991,0.0,0.1304347826086958,0.8695652173913042,0.0
1003,9.0,40.0,1.77,2.16,1.806377153,1.84,0.16,0.15,0.46,0.75,0.25,0.0,0.0,0.0,1.0,0.43000000000000005,0.57,0.0,0.20715,0.17679999999999998,0.353,1.0,0.0,0.0,0.2425143533333327,0.7574856466666673,0.0,0.1521739130434784,0.8478260869565216,0.0
1004,9.0,20.0,1.8,2.1,1.85229366,1.87,0.22,0.15,0.46,0.75,0.25,0.0,0.0,0.5,0.5,0.4,0.6,0.0,0.1902,0.19165,0.37,1.0,0.0,0.0,0.3486243999999996,0.6513756000000004,0.0,0.1521739130434784,0.8478260869565215,0.0
1005,10.0,20.0,1.92,2.0,1.944304941,1.97,0.2,0.15,0.46,0.5,0.5,0.0,0.0,0.5,0.5,0.2800000000000002,0.7199999999999999,0.0,0.1929,0.16490000000000002,0.3859,0.40000000000000047,0.5999999999999995,0.0,0.16203294000000026,0.8379670599999997,0.0,0.10869565217391315,0.8913043478260868,0.0
1006,10.0,0.0,1.71,1.95,1.773689046,1.78,0.16,0.14,0.46,0.5,0.5,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.4900000000000001,0.5099999999999999,0.0,0.1809,0.20579999999999998,0.3713,1.0,0.0,0.0,0.45492175714285843,0.5450782428571416,0.0,0.1521739130434784,0.8478260869565216,0.0
1007,10.0,30.0,1.1,1.86,1.030615658,1.25,0.13,0.2,0.46,0.5,0.5,0.0,0.0,2.6261645717220658e-11,0.9999999999737383,1.0,0.0,0.0,0.22485,0.17315000000000003,0.3276,1.0,0.0,0.0,0.0,0.65307829,0.34692171,0.3260869565217389,0.6739130434782611,0.0
1008,10.0,30.0,1.36,1.69,1.706435164,1.48,0.27,0.22,0.46,0.5,0.5,0.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.8399999999999999,0.16000000000000011,0.0,0.21045000000000003,0.15889999999999999,0.3812,1.0,0.0,0.0,1.0,0.0,0.0,0.2608695652173911,0.739130434782609,0.0
1009,10.0,20.0,1.53,1.61,1.61316755,1.63,0.28,0.21,0.46,0.5,0.5,0.0,0.0,0.5,0.5,0.67,0.33,0.0,0.20189999999999997,0.16645,0.3833,0.285714285714286,0.7142857142857141,0.0,0.39603595238095235,0.6039640476190477,0.0,0.21739130434782583,0.7826086956521742,0.0
1010,3.0,0.0,7.26,5.84,7.5,8.06,1.04,0.38,0.54,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.016,0.58295,0.1207,0.0,0.0,1.0,0.6315789473684218,0.3684210526315782,0.0,1.0,0.0,0.0
1011,3.0,0.0,7.97,6.39,8.23,8.7,0.74,0.41,0.54,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.00885,0.6052,0.08810000000000001,0.0,0.0,1.0,0.6341463414634161,0.36585365853658397,0.0,1.0,0.0,0.0
1012,3.0,0.0,8.63,6.89,8.83,8.55,0.61,0.39,0.53,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.0152,0.59635,0.1016,0.0,0.0,1.0,0.5128205128205103,0.4871794871794898,0.0,0.0,0.8490566037735846,0.15094339622641542
1013,3.0,0.0,8.62,7.32,8.28,8.4,0.75,0.39,0.53,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.014950000000000001,0.6063000000000001,0.0736,0.0,0.0,1.0,0.0,0.12820512820512983,0.8717948717948701,0.0,0.5849056603773601,0.41509433962263986
1014,3.0,10.0,8.46,7.62,8.48,8.61,0.84,0.39,0.52,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.0,1.0,0.0171,0.5851500000000001,0.0935,0.0,1.5648857850336467e-12,0.9999999999984351,0.051282051282050115,0.9487179487179499,0.0,0.288461538461536,0.711538461538464,0.0
1015,3.0,10.0,8.61,7.92,8.56,9.07,0.77,0.38,0.52,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.0,1.0,0.012,0.5934,0.066,0.0,0.10389610389610404,0.896103896103896,0.0,0.868421052631582,0.131578947368418,0.884615384615387,0.11538461538461302,0.0
1016,3.0,0.0,9.04,8.26,9.35,7.79,0.5,0.4,0.54,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.01775,0.58575,0.0639,0.0,0.0,1.0,0.7750000000000006,0.22499999999999945,0.0,0.0,0.0,1.0
1017,3.0,0.0,8.02,8.56,7.17,7.21,0.32,0.52,0.54,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.024699999999999996,0.60655,0.10210000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1018,3.0,10.0,7.3,8.56,7.3,7.44,0.3,0.48,0.53,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.0,1.0,0.010700000000000001,0.59575,0.09699999999999999,1.0,0.0,0.0,2.4683958551586375e-12,0.9999999999950633,2.468395855158638e-12,0.26415094339622736,0.7358490566037726,0.0
1019,3.0,0.0,7.39,8.34,7.49,6.62,0.55,0.42,0.53,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.027449999999999995,0.59345,0.08789999999999999,1.0,0.0,0.0,0.23809523809523941,0.7619047619047605,0.0,0.0,0.0,1.0
1020,3.0,0.0,6.74,8.14,6.59,6.29,0.63,0.46,0.53,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.031,0.5853499999999999,0.1,1.0,0.0,0.0,0.0,0.6739130434782601,0.3260869565217399,0.0,0.15094339622641517,0.8490566037735848
1021,3.0,0.0,6.3,7.85,6.49,6.85,0.79,0.45,0.53,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.035199999999999995,0.5949500000000001,0.0973,1.0,0.0,0.0,0.42222222222222294,0.5777777777777771,0.0,1.0,0.0,0.0
1022,4.0,0.0,6.71,7.47,7.2,6.93,0.89,0.41,0.52,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.036050000000000006,0.5539000000000001,0.1424,0.853932584269663,0.146067415730337,0.0,1.0,0.0,0.0,0.4230769230769229,0.576923076923077,0.0
1023,4.0,0.0,6.89,7.08,6.99,6.7,0.56,0.42,0.52,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.0369,0.5533,0.1518,0.33928571428571463,0.6607142857142853,0.0,0.23809523809523941,0.7619047619047606,0.0,0.0,0.6346153846153859,0.3653846153846141
1024,4.0,-10.0,6.71,6.89,6.86,6.45,0.37,0.38,0.51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04215,0.5520499999999999,0.1352,0.48648648648648557,0.5135135135135144,0.0,0.3947368421052642,0.6052631578947357,0.0,0.0,0.49019607843137275,0.5098039215686272
1025,4.0,0.0,6.45,6.79,6.43,5.91,0.32,0.38,0.51,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.03875,0.56175,0.1231,1.0,0.0,0.0,0.0,0.9473684210526303,0.05263157894736965,0.0,0.0,1.0
1026,4.0,0.0,5.95,6.63,5.88,5.93,0.2,0.39,0.51,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.0723,0.51715,0.136,1.0,0.0,0.0,0.0,0.8205128205128196,0.17948717948718038,0.0,0.9607843137254892,0.039215686274510726
1027,4.0,0.0,5.86,6.5,6.22,4.97,0.31,0.37,0.52,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.07769999999999999,0.49144999999999994,0.1613,1.0,0.0,0.0,0.9729729729729711,0.027027027027028843,0.0,0.0,0.0,1.0
1028,4.0,0.0,5.06,6.43,4.62,5.08,0.39,0.47,0.51,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.08410000000000001,0.47614999999999996,0.1588,1.0,0.0,0.0,0.0,0.06382978723404312,0.9361702127659568,0.039215686274510726,0.9607843137254893,0.0
1029,4.0,-10.0,4.96,6.15,5.09,5.02,0.61,0.43,0.51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10355,0.45740000000000003,0.17989999999999998,1.0,0.0,0.0,0.30232558139534876,0.6976744186046512,0.0,0.11764705882352869,0.8823529411764712,0.0
1030,4.0,0.0,4.94,5.83,5.05,4.26,0.65,0.37,0.51,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.08555,0.48969999999999997,0.17600000000000002,1.0,0.0,0.0,0.2972972972972957,0.7027027027027044,0.0,0.0,0.0,1.0
1031,4.0,-10.0,4.3,5.54,4.18,4.86,0.58,0.41,0.51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08485,0.46985,0.16949999999999998,1.0,0.0,0.0,0.0,0.7073170731707316,0.29268292682926844,1.0,0.0,0.0
1032,4.0,-10.0,4.65,5.18,4.64,4.83,0.57,0.39,0.51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06895,0.47585,0.1884,0.9298245614035072,0.0701754385964928,0.0,0.0,0.9743589743589727,0.025641025641027392,0.35294117647058787,0.6470588235294122,0.0
1033,4.0,-10.0,4.74,4.96,4.84,5.38,0.47,0.37,0.51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06709999999999999,0.49335,0.1744,0.46808510638297846,0.5319148936170216,0.0,0.27027027027026923,0.7297297297297307,0.0,1.0,0.0,0.0
1034,5.0,0.0,5.2,4.78,5.32,4.43,0.25,0.37,0.51,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.05380000000000001,0.52945,0.1425,0.0,0.0,1.0,0.3243243243243245,0.6756756756756755,0.0,0.0,0.0,1.0
1035,5.0,10.0,4.49,4.8,4.6,4.27,0.28,0.43,0.51,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.0,1.0,0.0524,0.51255,0.1789,1.0,0.0,0.0,0.25581395348837094,0.744186046511629,0.0,0.0,0.5686274509803907,0.43137254901960925
1036,5.0,0.0,4.2,4.72,4.31,4.4,0.29,0.43,0.51,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.05825,0.49810000000000004,0.16949999999999998,1.0,0.0,0.0,0.25581395348837066,0.7441860465116292,0.0,0.39215686274509853,0.6078431372549015,0.0
1037,5.0,0.0,4.28,4.6,4.41,4.53,0.33,0.43,0.5,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.0648,0.48455,0.1704,0.9696969696969676,0.03030303030303234,0.0,0.3023255813953485,0.6976744186046515,0.0,0.5,0.5,0.0
1038,5.0,0.0,4.42,4.59,4.58,4.45,0.33,0.39,0.5,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.06755,0.4986499999999999,0.15289999999999998,0.5151515151515148,0.4848484848484852,0.0,0.41025641025641096,0.5897435897435891,0.0,0.0600000000000005,0.9399999999999995,0.0
1039,5.0,20.0,4.38,4.56,4.54,7.67,0.34,0.39,0.59,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.09459999999999999,0.4746,0.15460000000000002,0.5294117647058817,0.47058823529411825,0.0,0.41025641025641096,0.589743589743589,0.0,1.0,0.0,0.0
1040,5.0,20.0,7.14,4.5,3.78,7.53,0.33,0.64,0.59,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.03315,0.52335,0.1436,0.0,0.0,1.0,0.0,0.0,1.0,0.6610169491525435,0.3389830508474565,0.0
1041,5.0,20.0,7.58,4.82,6.43,7.76,1.04,0.8,0.58,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0446,0.52835,0.1575,0.0,0.0,1.0,0.0,0.0,1.0,0.31034482758620635,0.6896551724137937,0.0
1042,5.0,20.0,7.77,5.33,7.29,7.84,1.44,0.82,0.58,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0373,0.5359,0.1352,0.0,0.0,1.0,0.0,0.41463414634146356,0.5853658536585364,0.12068965517241427,0.8793103448275857,0.0
1043,5.0,20.0,7.88,5.93,7.51,7.66,1.58,0.82,0.58,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.024,0.5422499999999999,0.12240000000000001,0.0,0.0,1.0,0.0,0.5487804878048781,0.4512195121951219,0.0,0.6206896551724143,0.37931034482758574
1044,5.0,10.0,7.73,6.53,7.38,7.96,1.52,0.8,0.57,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.0,1.0,0.026600000000000002,0.5489,0.1119,0.0,0.2105263157894738,0.7894736842105262,0.0,0.5624999999999992,0.4375000000000008,0.4035087719298236,0.5964912280701765,0.0
1045,5.0,10.0,7.96,7.08,7.71,6.81,1.23,0.81,0.58,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.0,1.0,0.041550000000000004,0.53375,0.1401,0.0,0.2845528455284556,0.7154471544715444,0.0,0.6913580246913579,0.3086419753086421,0.0,0.0,1.0
1046,6.0,20.0,6.99,7.68,6.64,7.68,0.27,0.82,0.58,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.02595,0.54715,0.1331,1.0,0.0,0.0,0.0,0.5731707317073166,0.4268292682926834,1.0,0.0,0.0
1047,6.0,20.0,7.6,7.65,7.43,8.0,0.32,0.84,0.58,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0177,0.5958,0.07980000000000001,0.15625000000000208,0.8437499999999979,0.0,0.0,0.7976190476190477,0.20238095238095236,0.6896551724137937,0.3103448275862064,0.0
1048,6.0,30.0,8.01,7.66,7.79,8.32,0.32,0.85,0.58,1.0,0.0,0.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.0,0.0,1.0,0.00745,0.59285,0.0447,0.0,0.0,1.0,0.0,0.7411764705882357,0.25882352941176423,0.5344827586206904,0.46551724137930955,0.0
1049,6.0,30.0,8.34,7.7,8.09,8.34,0.34,0.86,0.57,1.0,0.0,0.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.0,0.0,1.0,0.014199999999999999,0.5830500000000001,0.0786,0.0,0.0,1.0,0.0,0.7093023255813952,0.29069767441860483,2.281216148684597e-12,0.9999999999954376,2.281216148684597e-12
1050,6.0,30.0,8.41,7.77,8.05,7.81,0.42,0.85,0.57,1.0,0.0,0.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.0,0.0,1.0,0.01155,0.5792,0.0852,0.0,0.0,1.0,0.0,0.5764705882352946,0.4235294117647054,0.0,0.0,1.0
1051,6.0,0.0,7.93,7.89,7.59,4.4,0.48,0.86,0.66,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.0199,0.5843,0.058600000000000006,0.0,0.9166666666666665,0.08333333333333348,0.0,0.6046511627906975,0.3953488372093024,0.0,0.0,1.0
1052,6.0,0.0,4.85,7.88,6.57,4.46,0.48,0.86,0.65,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.0,1.0,0.014649999999999998,0.61795,0.0802,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40000000000000085,0.5999999999999992
1053,6.0,30.0,4.25,7.52,5.47,3.51,1.23,0.88,0.66,1.0,0.0,0.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.0,0.0,1.0,0.036500000000000005,0.5607,0.11810000000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1054,6.0,10.0,3.45,6.97,3.78,3.81,1.72,0.95,0.65,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.17763157894736845,0.8223684210526316,0.0388,0.547,0.1378,1.0,0.0,0.0,0.34736842105263127,0.6526315789473688,0.0,0.5538461538461537,0.44615384615384623,0.0
1055,6.0,10.0,3.55,6.21,4.04,3.61,2.07,0.95,0.65,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.11184210526315815,0.8881578947368419,0.04795,0.5459499999999999,0.13849999999999998,1.0,0.0,0.0,0.5157894736842107,0.48421052631578937,0.0,0.09230769230769241,0.9076923076923076,0.0
1056,6.0,0.0,3.44,5.41,3.75,3.29,2.01,0.95,0.65,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.18421052631578963,0.8157894736842104,0.045899999999999996,0.50265,0.17809999999999998,0.9800995024875624,0.01990049751243761,0.0,0.3263157894736842,0.6736842105263158,0.0,0.0,0.7692307692307694,0.23076923076923067
1057,6.0,0.0,3.14,4.58,3.39,2.85,1.58,0.95,0.65,1.0,0.0,0.0,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.3815789473684211,0.6184210526315789,0.04815,0.5229,0.1765,0.9113924050632911,0.08860759493670893,0.0,0.2631578947368422,0.7368421052631579,0.0,0.0,0.5538461538461538,0.4461538461538463
1058,7.0,10.0,2.72,3.78,2.9,2.77,0.58,0.9,0.64,1.0,0.0,0.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.6578947368421053,0.34210526315789475,0.051,0.49685,0.1885,1.0,0.0,0.0,0.1999999999999997,0.8000000000000003,0.0,0.07812499999999971,0.9218750000000002,0.0
