,trans,ABG,infexp,infexp0,infexp1,infexp2,infexp0spread,infexp1spread,infexp2spread,trans_low,trans_medium,trans_high,ABG_low,ABG_medium,ABG_high,infexp_low,infexp_medium,infexp_high,infexp0_low,infexp0_medium,infexp0_high,infexp1_low,infexp1_medium,infexp1_high,infexp2_low,infexp2_medium,infexp2_high
0,9.5,-5.95238095238095,3.61,4.22,4.270446773,4.270446773,0.618600571,0.237881898,0.237881898,1.0,0.0,0.0,0.47058244886966966,0.5294175511303304,0.0,0.0,0.0,1.0,0.9860967296132676,0.013903270386732494,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,9.5,25.8823529411765,3.57,4.06,3.4814407430000003,3.4814407430000003,0.35590260799999995,0.276764704,0.276764704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6800196856026861,0.31998031439731395,0.0,0.680019685602686,0.31998031439731395
2,9.5,-15.2963671128107,3.53,3.92,4.2641315539999995,4.27538999,0.282842712,0.299959227,0.288921333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,9.5,-18.6666666666667,3.42,3.72,3.629972262,3.631613933,0.357770876,0.33024552100000004,0.308967504,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.838525492499843,0.16147450750015702,0.0,0.6358065398258644,0.3641934601741355,0.0,0.6849067628807987,0.3150932371192013,0.0
4,9.5,19.6506550218341,3.33,3.4,3.2095852660000004,3.2192868789999998,0.581090928,0.32921623699999997,0.309518079,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12046307492861054,0.8795369250713895,0.0,0.0,0.6342381679066462,0.3657618320933538,0.0,0.6423048328624439,0.35769516713755606
5,9.5,0.0,3.11,2.9,2.347852596,2.337270255,1.030857248,0.367618612,0.33691115,1.0,0.0,0.0,0.0,0.8283547878152994,0.1716452121847006,0.0,0.29096989966555215,0.7090301003344479,0.0,0.7962860518200479,0.20371394817995206,0.0,0.0,1.0,0.0,0.0,1.0
6,9.5,10.9090909090909,2.91,2.24,0.723566998,0.155225301,1.3556056459999999,0.45333524299999994,0.37183814200000004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5585284280936454,0.4414715719063546,0.0,0.5057559682072909,0.49424403179270915,0.0,0.0,1.0,0.0,0.0,1.0
7,9.5,-5.06756756756757,2.79,1.62,0.684926193,0.35138287700000004,1.3515423290000002,0.44589749799999995,0.374450369,1.0,0.0,0.0,0.3819235739882828,0.6180764260117172,0.0,0.0,0.7190635451505017,0.28093645484949825,0.0,0.13432234056207648,0.8656776594379235,0.0,0.0,1.0,0.0,0.0,1.0
8,9.5,-25.8215962441315,2.65,1.14,0.690782978,0.658546108,1.1034793459999999,0.446049651,0.36713506,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9063545150501674,0.09364548494983255,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9,9.5,-10.752688172043001,2.39,0.76,1.077848665,1.025891697,0.7476630259999999,0.36478323799999995,0.36979864700000004,1.0,0.0,0.0,0.9515763448537355,0.048423655146264434,0.0,0.27536231884057955,0.7246376811594204,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10,9.5,-24.3243243243243,2.09,0.62,0.33164495,0.45485444,0.256255081,0.383428101,0.370200963,1.0,0.0,0.0,1.0,0.0,0.0,0.710144927536232,0.28985507246376796,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
11,9.5,-24.3243243243243,2.5,0.62,0.765227027,0.651294279,0.098319208,0.37842177899999996,0.36227492,1.0,0.0,0.0,1.0,0.0,0.0,0.11594202898550732,0.8840579710144927,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
12,10.5,-10.4321907600596,1.69,0.42,0.652276992,0.6800568220000001,0.42778499299999995,0.379230057,0.35448426899999996,1.0,0.0,0.0,0.9194622963588228,0.08053770364117713,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
13,10.5,-21.2765957446809,1.64,0.18,-1.018042774,-1.185838929,0.538206899,0.432958141,0.402450536,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
14,10.5,-12.605042016806701,1.61,-0.02,0.101122151,0.038736317,0.530722778,0.49221322,0.416140051,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15,10.5,-11.2866817155756,1.73,-0.14,-0.369594199,-0.45572117799999995,0.467618078,0.502982453,0.41409508100000003,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16,10.5,9.708737864077671,1.94,-0.26,0.186111637,0.147299376,0.39200340100000003,0.49518373,0.412997541,1.0,0.0,0.0,0.0,0.0,1.0,0.9275362318840579,0.07246376811594207,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17,10.5,-24.0480961923848,1.97,-0.12,0.12057716199999999,0.029269951000000002,0.287518115,0.48713856299999997,0.406256458,1.0,0.0,0.0,1.0,0.0,0.0,0.8840579710144927,0.11594202898550732,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
18,10.5,-13.2325141776938,2.02,-0.06,0.346822254,0.49912701600000003,0.263944439,0.346781073,0.40304760700000003,1.0,0.0,0.0,1.0,0.0,0.0,0.8115942028985506,0.1884057971014494,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
19,10.5,6.23700623700624,2.06,0.0,0.002209312,-0.250485242,0.225092574,0.314847785,0.409275138,1.0,0.0,0.0,0.0,0.0,1.0,0.7536231884057969,0.24637681159420305,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
20,10.5,-23.2018561484919,2.27,0.1,0.064237204,0.061734717,0.213697606,0.31362862399999997,0.39770521799999997,1.0,0.0,0.0,1.0,0.0,0.0,0.4492753623188405,0.5507246376811594,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21,10.5,27.2108843537415,2.47,0.24,0.28216785699999997,0.597567281,0.423083916,0.310761086,0.39660622,1.0,0.0,0.0,0.0,0.0,1.0,0.15942028985507226,0.8405797101449277,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
22,10.5,13.1926121372032,2.76,0.46,0.682176595,1.2174093559999999,0.524086507,0.35228230899999996,0.39695176200000004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7591973244147161,0.24080267558528387,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23,11.0,-15.789473684210499,2.93,0.94,0.7216780559999999,0.973369343,0.8869423129999999,0.352243617,0.392832995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.531772575250836,0.46822742474916396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24,11.0,10.0502512562814,2.99,1.4,2.246568781,2.7888282689999997,0.956382071,0.45572943299999996,0.444933535,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45150501672240784,0.5484949832775922,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5478611631285548,0.45213883687144524
25,11.0,8.108108108108109,3.04,1.82,2.137524263,2.204094715,0.888631907,0.455155506,0.445240001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3846153846153847,0.6153846153846153,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,11.0,-5.40540540540541,3.01,2.08,2.3943101,2.591947295,0.701427117,0.460104215,0.442003916,1.0,0.0,0.0,0.41577514439754,0.5842248556024601,0.0,0.0,0.4247491638795991,0.575250836120401,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05418778009197642,0.9458122199080236
27,11.0,2.47524752475248,2.98,2.42,2.166002266,2.245824688,0.601387285,0.45203743799999996,0.43884852799999996,1.0,0.0,0.0,0.0,0.4900815016667487,0.5099184983332512,0.0,0.46488294314381284,0.5351170568561872,0.0,0.06881968746645498,0.931180312533545,0.0,0.0,1.0,0.0,0.0,1.0
28,11.0,20.4081632653061,2.92,2.54,2.596856353,2.819444323,0.252982213,0.468139274,0.439223869,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.545150501672241,0.45484949832775895,0.0,0.0,1.0,0.0,0.30972754274831504,0.690272457251685,0.0,0.7710605363298233,0.22893946367017678
29,11.0,-15.7657657657658,2.88,2.72,2.79958074,2.919874815,0.356370594,0.461106287,0.434074419,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5986622073578598,0.4013377926421402,0.0,0.551029173860513,0.4489708261394871,0.0,0.8255949609292581,0.17440503907074192,0.09186170217508287,0.9081382978249172,0.0
30,11.0,2.1978021978021998,2.85,2.9,3.13143261,3.2603421139999997,0.417931414,0.45910528,0.43102352899999996,1.0,0.0,0.0,0.0,0.5279978480262568,0.47200215197374307,0.0,0.6387959866220736,0.36120401337792646,0.11963685505583899,0.880363144944161,0.0,0.6130023379386965,0.38699766206130354,0.0,0.9520178978442722,0.047982102155727825,0.0
31,11.0,7.09219858156028,2.82,3.04,3.3285725939999997,3.418663092,0.386867764,0.462739051,0.426518444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.678929765886288,0.32107023411371205,0.5686697638627765,0.4313302361372236,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32,11.0,-7.5,2.75,3.2,2.876427959,2.890393876,0.306050105,0.47435285899999996,0.426465085,1.0,0.0,0.0,0.625654880934933,0.374345119065067,0.0,0.0,0.7725752508361206,0.2274247491638795,1.0,0.0,0.0,0.26652724148543583,0.7334727585145642,0.0,0.32920368146902346,0.6707963185309765,0.0
33,11.0,0.0,2.68,3.2,3.384592338,3.620583017,0.258843582,0.484352519,0.431041103,1.0,0.0,0.0,0.0,0.8283547878152994,0.1716452121847006,0.0,0.866220735785953,0.13377926421404696,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
34,11.0,-23.936170212766,2.67,3.12,2.826469113,2.76076142,0.280475786,0.47144552700000003,0.439124258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.879598662207358,0.12040133779264194,1.0,0.0,0.0,0.3318922421338402,0.6681077578661597,0.0,0.20668732903387038,0.7933126709661296,0.0
35,11.0,-12.0772946859903,2.53,2.78,2.7462614419999998,2.8115849639999997,0.643169236,0.467953202,0.434539113,1.0,0.0,0.0,1.0,0.0,0.0,0.07246376811594239,0.9275362318840575,0.0,0.3887001834148673,0.6112998165851328,0.0,0.4621433106466916,0.5378566893533084,0.0,0.648008327848729,0.3519916721512711,0.0
36,11.0,-18.5614849187935,2.3,2.52,2.057512638,1.540058599,0.737563557,0.408487547,0.458392109,1.0,0.0,0.0,1.0,0.0,0.0,0.4057971014492756,0.5942028985507244,0.0,0.29827937933218707,0.701720620667813,0.0,0.0,0.4063775902573601,0.5936224097426398,0.0,0.0,1.0
37,11.0,-2.06185567010309,2.1,2.12,1.944193651,1.7714674019999999,0.824014563,0.412730469,0.45437734700000004,1.0,0.0,0.0,0.08074929292448019,0.9192507070755198,0.0,0.6956521739130432,0.30434782608695676,0.0,0.02427141569826845,0.9757285843017315,0.0,0.0,0.6224985536505178,0.37750144634948224,0.0,0.2769608780694775,0.7230391219305224
38,11.0,-20.9424083769634,2.05,1.86,1.7076264209999998,1.505266631,0.637704216,0.42036730200000005,0.45137543399999996,1.0,0.0,0.0,1.0,0.0,0.0,0.7681159420289857,0.23188405797101433,0.0,0.0,0.7020562272713599,0.2979437727286402,0.0,0.18553708299605104,0.8144629170039489,0.0,0.0,1.0
39,11.0,-26.1437908496732,2.01,1.56,1.7519101419999998,1.6627476719999998,0.527888877,0.416609534,0.447229129,1.0,0.0,0.0,1.0,0.0,0.0,0.8260869565217394,0.17391304347826067,0.0,0.0,0.1475478654572984,0.8524521345427016,0.0,0.38049939586836257,0.6195006041316374,0.0,0.22354715853045423,0.7764528414695457
40,11.0,2.6246719160105,2.1,1.58,1.455198877,1.2960397259999998,0.178885438,0.418811985,0.44561090600000003,1.0,0.0,0.0,0.0,0.46966080460266346,0.5303391953973364,0.6956521739130432,0.30434782608695676,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,11.0,2.37529691211401,2.17,1.58,1.8808891719999998,1.916557109,0.178885438,0.429424016,0.446921657,1.0,0.0,0.0,0.0,0.5037409930314182,0.4962590069685818,0.5942028985507247,0.4057971014492753,0.0,0.0,0.0,1.0,0.0,0.326747416939997,0.673252583060003,0.0,0.432914276964654,0.567085723035346
42,11.0,0.0,2.24,1.62,1.8065584319999999,1.70915089,0.178885438,0.426668415,0.443721721,1.0,0.0,0.0,0.0,0.8283547878152994,0.1716452121847006,0.4927536231884055,0.5072463768115946,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,11.0,6.315789473684211,2.31,1.74,1.794414362,1.739034004,0.29268868600000003,0.426718352,0.439722981,1.0,0.0,0.0,0.0,0.0,1.0,0.39130434782608686,0.6086956521739131,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,11.0,16.227180527383403,2.57,2.0,2.215279957,2.291785596,0.45350487,0.423717954,0.44017840799999997,1.0,0.0,0.0,0.0,0.0,1.0,0.014492753623188737,0.9855072463768112,0.0,0.0,0.0,1.0,0.0,0.1628392432953169,0.8371607567046832,0.0,0.36795081507042054,0.6320491849295794
45,11.0,9.302325581395351,2.87,2.12,2.594264372,2.65459827,0.38815804299999995,0.424250645,0.43819565299999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6120401337792641,0.3879598662207358,0.0,0.0,1.0,0.0,0.3500643281284813,0.6499356718715186,0.0,0.5084348086857907,0.4915651913142093
46,11.0,9.7323600973236,2.79,2.22,2.265806071,2.3740252969999998,0.366969572,0.37926778899999997,0.435730551,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7190635451505017,0.28093645484949825,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04533959795717871,0.9546604020428213
47,11.0,-17.9640718562874,2.64,2.46,2.116403622,2.19402151,0.40824829,0.37456459299999995,0.43264041200000003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9197324414715718,0.08026755852842815,0.0,0.5590918457980555,0.44090815420194457,0.0,0.0,1.0,0.0,0.0,1.0
48,11.0,2.34741784037559,2.68,2.58,3.0069753219999997,3.00261445,0.299443929,0.484865696,0.438487075,1.0,0.0,0.0,0.0,0.5075510140969558,0.4924489859030442,0.0,0.866220735785953,0.13377926421404696,0.0,0.6660476626326925,0.33395233736730734,0.6743626630991845,0.32563733690081553,0.0,0.7357444914425352,0.2642555085574648,0.0
49,11.0,17.7865612648221,2.71,2.62,2.6786528169999997,2.768130231,0.27141604,0.320618455,0.435712194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8260869565217392,0.17391304347826073,0.0,0.6684057434483245,0.33159425655167557,0.0,0.9022290123629961,0.09777098763700387,0.13341428539408798,0.866585714605912,0.0
50,11.0,16.985138004246302,2.7,2.7,2.7032665739999997,2.802098736,0.28106938600000003,0.318899592,0.432244012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8394648829431437,0.16053511705685633,2.194617922925429e-12,0.9999999999956108,2.1946179229254284e-12,0.010243268044066738,0.9897567319559333,0.0,0.23620624731754494,0.7637937526824551,0.0
51,11.0,2.8818443804034604,2.7,2.88,2.703493495,2.797201747,0.301109061,0.317760876,0.42884286899999996,1.0,0.0,0.0,0.0,0.4345149964492639,0.5654850035507362,0.0,0.8394648829431437,0.16053511705685633,0.5977900479055982,0.40220995209440175,0.0,0.010994100482023619,0.9890058995179764,0.0,0.22666051840073795,0.773339481599262,0.0
52,11.0,46.703296703296694,2.79,2.86,2.978575897,3.130252521,0.121106014,0.327918621,0.427130183,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7190635451505017,0.28093645484949825,0.5780059774735865,0.42199402252641355,0.0,0.5750691937680465,0.4249308062319534,0.0,0.7966014450446832,0.20339855495531678,0.0
53,11.0,28.0612244897959,2.88,2.88,2.661985761,2.7508881119999997,0.121106014,0.296489744,0.42587252700000006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5986622073578598,0.4013377926421402,5.254733570127743e-12,0.9999999999894906,5.254733570127744e-12,0.0,0.2646820221882619,0.7353179778117381,0.0,0.6968297323391321,0.3031702676608678
54,11.0,0.0,3.01,2.94,2.803624801,2.914458928,0.14719601400000001,0.300445729,0.42304934299999997,1.0,0.0,0.0,0.0,0.8283547878152994,0.1716452121847006,0.0,0.4247491638795991,0.575250836120401,0.0,0.5244436442416174,0.4755563557583827,0.0,0.3131032360257003,0.6868967639742997,0.0,0.7741609257149947,0.22583907428500527
55,11.0,-10.126582278481,3.15,2.92,2.952922009,3.112209941,0.167332005,0.305339824,0.420486906,1.0,0.0,0.0,0.8888401283446234,0.11115987165537651,0.0,0.0,0.2374581939799334,0.7625418060200667,0.0,0.0,1.0,0.0,0.3545617849049388,0.6454382150950612,0.0,0.9101278578220464,0.08987214217795353
56,11.0,0.0,3.03,2.56,2.775553475,2.644910414,0.6804410329999999,0.25143023,0.42041873700000004,1.0,0.0,0.0,0.0,0.8283547878152994,0.1716452121847006,0.0,0.3979933110367897,0.6020066889632103,0.0,0.30927152066680264,0.6907284793331973,0.0,0.0,1.0,0.0,0.08403324564480583,0.9159667543551941
57,11.0,-25.5754475703325,2.91,2.3,1.899645122,1.1397477440000001,0.775671752,0.429831019,0.44683400100000004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5585284280936454,0.4414715719063546,0.0,0.21358487217412517,0.7864151278258749,0.0,0.0,1.0,0.0,0.0,1.0
58,11.0,-7.85340314136126,2.9,2.06,2.174401115,1.605731521,0.787400787,0.43037553,0.445718226,1.0,0.0,0.0,0.6610661048499572,0.33893389515004285,0.0,0.0,0.5719063545150505,0.4280936454849496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,12.5,-23.5081374321881,2.63,1.7,1.965376674,1.760360411,0.773735528,0.433897046,0.442757542,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9331103678929769,0.06688963210702317,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60,12.5,-8.19672131147541,2.54,1.58,1.841118525,1.5838196919999998,0.233809039,0.427497145,0.440583677,0.0,0.0,1.0,0.6954668081068105,0.3045331918931895,0.0,0.057971014492753666,0.9420289855072463,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
61,12.5,22.680412371134,2.64,1.78,2.09474593,1.98322045,0.427395211,0.427644621,0.439186919,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9197324414715718,0.08026755852842815,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
62,12.5,60.0961538461538,2.75,1.92,2.607060795,2.5881019430000003,0.48339080100000004,0.432181553,0.440287139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7725752508361206,0.2274247491638795,0.0,0.0,1.0,0.0,0.6692612074537114,0.3307387925462886,0.0,0.6322898339303986,0.36771016606960144
63,12.5,34.0136054421769,2.89,2.16,2.234197226,2.381883041,0.530722778,0.433575681,0.437943586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5852842809364548,0.4147157190635452,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
64,12.5,27.3684210526316,2.91,2.32,2.6319473469999997,2.5239514069999998,0.402077936,0.39302940799999997,0.43532604700000005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5585284280936454,0.4414715719063546,0.0,0.0,1.0,0.0,0.2925398269434317,0.7074601730565683,0.0,0.11319665877929838,0.8868033412207016
65,12.5,15.3846153846154,3.15,2.42,2.138016609,2.281580761,0.225092574,0.41985320600000003,0.433293827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2374581939799334,0.7625418060200667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
66,12.5,-10.3092783505155,3.49,2.48,2.409502481,2.4284742219999997,0.17224014199999998,0.41685060399999996,0.43077788,0.0,0.0,1.0,0.9071463932246965,0.09285360677530353,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
67,12.5,-9.27643784786642,3.73,2.8,2.3416303380000003,2.847661262,0.6439461679999999,0.406199491,0.43006736,0.0,0.0,1.0,0.8036551051537015,0.1963448948462984,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
68,12.5,12.1951219512195,4.35,3.3,4.1802973539999995,4.126936103,1.093008082,0.425056775,0.445618148,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03934836595288786,0.9606516340471122,0.0,0.6007529911739432,0.39924700882605685,0.0,0.4994281583882009,0.500571841611799
69,12.5,19.2307692307692,5.01,3.92,5.087931537,5.062354429,1.350185172,0.45507802700000005,0.452208304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19270332499252182,0.8072966750074783,0.17124873620848421,0.8287512637915159,0.0,0.1157750278729959,0.8842249721270041,0.0
70,14.0,15.576323987538899,5.63,5.88,8.51490638,7.825996032000001,1.88113441,0.7075772640000001,0.502277021,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.13289853115812175,0.8671014688418783,0.0,1.0,0.0,0.0,1.0,0.0,0.0
71,14.0,7.23327305605787,5.64,6.5,7.057566642,7.314025122,1.4851487019999998,0.750537931,0.500721439,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5790665936965552,0.42093340630344483,0.0,1.0,0.0,0.0,1.0,0.0,0.0
72,14.0,19.7841726618705,5.11,7.14,6.536395787999999,6.646949948,0.7765307459999999,0.718911443,0.49595361,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
73,14.0,14.760147601476001,4.91,6.98,6.660509356,6.709458067999999,0.361478446,0.720776437,0.49329018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
74,14.0,-14.7991543340381,4.51,6.74,6.824747525,6.851158142999999,0.2,0.722509698,0.48873136799999994,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
75,14.0,-22.2672064777328,4.12,6.7,6.2111222360000005,6.324414976,0.14719601400000001,0.729210282,0.48762443899999997,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
76,14.0,-11.5131578947368,2.98,6.08,5.887255027,5.802554978,0.923940835,0.682600567,0.486569369,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46488294314381284,0.5351170568561872,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
77,14.0,-12.5260960334029,2.26,5.42,4.758772934,4.038608329,1.347095641,0.6905280979999999,0.504609615,0.0,0.0,1.0,1.0,0.0,0.0,0.46376811594202927,0.5362318840579707,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
78,14.0,-25.6880733944954,1.71,3.64,1.621904472,1.934619994,1.908577131,0.6031538089999999,0.51768866,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8539418525001805,0.14605814749981955,0.43389011843527736,0.5661098815647226,0.0
79,14.0,-16.3934426229508,1.61,2.9,3.004668529,2.0702537619999997,1.5753306530000002,0.603451107,0.515092442,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8188757055817917,0.1811242944182083,0.0,1.0,0.0,0.0,0.8935362363558026,0.10646376364419742,0.0
80,14.0,-21.9594594594595,1.79,1.92,1.6811364619999998,1.7204474490000001,0.7720103629999999,0.621223856,0.513837522,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16839152196717327,0.8316084780328268,0.0,0.0,0.8247595662198777,0.1752404337801223,0.0,0.8646409652427058,0.13535903475729416
81,14.0,-2.0366598778004104,1.74,1.72,1.319849418,1.285062044,0.460434577,0.624792899,0.512897366,0.0,0.0,1.0,0.07822465819851272,0.9217753418014873,0.0,1.0,0.0,0.0,0.0,0.9565627756926691,0.04343722430733091,0.0,0.32753624013258836,0.6724637598674117,0.0,0.11300391431528631,0.8869960856847137
82,14.0,-11.5163147792706,1.69,0.96,-0.060025985999999996,0.188794092,0.823205118,0.663958719,0.5165830339999999,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11322222853332646,0.8867777714666736,0.0,0.0,1.0,0.0,0.0,1.0
83,14.0,-7.19424460431655,1.5,0.6,0.494470566,0.332381308,0.7293833009999999,0.659819919,0.51409499,0.0,0.0,1.0,0.5950179920321669,0.40498200796783307,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
84,14.0,-18.151815181518202,1.55,0.16,-0.106858615,-0.126093713,0.488535226,0.670886568,0.510606241,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
85,14.0,9.3167701863354,1.49,0.3,1.004086685,0.763939887,0.419523539,0.526261977,0.511932659,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07667029685483091,0.923329703145169,0.0,0.0,1.0
86,14.0,-6.880733944954129,1.72,0.52,0.6973745440000001,0.691933632,0.450185147,0.416592139,0.5094680189999999,0.0,0.0,1.0,0.5636040206801666,0.4363959793198334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
87,14.0,-16.9491525423729,1.7,0.7,0.735847507,0.682614174,0.403732585,0.38961781700000003,0.507197406,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
88,14.0,-11.5207373271889,1.85,0.86,1.1292000009999998,1.255792051,0.24832774,0.382643678,0.503470978,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
89,14.0,5.0,1.86,0.96,0.842373422,1.263375738,0.27868740000000003,0.299709247,0.5012577539999999,0.0,0.0,1.0,0.0,0.14504274979522838,0.8549572502047716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
90,14.0,5.6390977443609005,2.06,1.46,2.1171600369999997,2.102962308,0.476095229,0.285417502,0.50051806,0.0,0.0,1.0,0.0,0.057702113356572916,0.9422978866434271,0.7536231884057969,0.24637681159420305,0.0,0.0,0.0,1.0,0.20026815664583736,0.7997318433541627,0.0,0.0858356799353052,0.9141643200646948,0.0
91,14.0,0.0,2.1,1.64,1.3299350859999999,1.89442759,0.423083916,0.292352263,0.49869511,0.0,0.0,1.0,0.0,0.8283547878152994,0.1716452121847006,0.6956521739130432,0.30434782608695676,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5877793748569141,0.4122206251430859
